"Status","Year","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","White","Office of Rail and Road","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Office of the Secretary of State for Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Scottish Government","65","[c]","39410","32310"
"Leaver Dept.","2022","Declared non-disabled","White","The National Archives","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","UK Export Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","UK Statistics Authority","60","[c]","41020","36840"
"Leaver Dept.","2022","Declared non-disabled","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Welsh Government","40","[c]","40740","37410"
"Leaver Dept.","2022","Undeclared","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department for Work and Pensions","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
