"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Unknown","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Dorset and Somerset","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","AA","30","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","AO","70","60","21600","21680"
"In post","2022","Declared disabled","Unknown","East Anglia","EO","40","40","26020","25630"
"In post","2022","Declared disabled","Unknown","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Wales","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Wales","AO","65","60","23080","22960"
"In post","2022","Declared disabled","Unknown","East Wales","EO","80","75","27930","29430"
"In post","2022","Declared disabled","Unknown","East Wales","G6","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Wales","G7","30","30","58750","61440"
"In post","2022","Declared disabled","Unknown","East Wales","HEO","55","50","36810","38160"
"In post","2022","Declared disabled","Unknown","East Wales","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Wales","SEO","40","35","44420","47470"
"In post","2022","Declared disabled","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","EO","40","35","26630","26760"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","AA","95","90","22370","23230"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","AO","85","80","24540","24400"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","EO","160","155","28700","28980"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","G6","55","50","73120","75340"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","G7","125","120","57300","57190"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","HEO","170","165","34370","34600"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","SEO","135","130","44100","43000"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","EO","40","40","26700","26670"
"In post","2022","Declared disabled","Unknown","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","HEO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","65","60","21420","21180"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","50","27210","26670"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","45","45","33980","33300"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","30","30","42230","40580"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","EO","70","65","26020","25310"
"In post","2022","Declared disabled","Unknown","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","HEO","30","30","31470","30830"
"In post","2022","Declared disabled","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","AA","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","AO","60","55","21560","21380"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","EO","90","85","27910","26670"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","HEO","55","50","34770","33300"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","AA","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - West","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - West","AO","50","45","25420","25630"
"In post","2022","Declared disabled","Unknown","Inner London - West","EO","80","75","29740","29850"
"In post","2022","Declared disabled","Unknown","Inner London - West","G6","55","50","70260","68720"
"In post","2022","Declared disabled","Unknown","Inner London - West","G7","120","115","58240","57460"
"In post","2022","Declared disabled","Unknown","Inner London - West","HEO","100","100","36090","36530"
"In post","2022","Declared disabled","Unknown","Inner London - West","SCS level","35","35","90430","81490"
"In post","2022","Declared disabled","Unknown","Inner London - West","SEO","135","135","43030","42170"
"In post","2022","Declared disabled","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","AO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","EO","100","90","26560","26930"
"In post","2022","Declared disabled","Unknown","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","HEO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","AO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Merseyside","AA","40","35","18390","18240"
"In post","2022","Declared disabled","Unknown","Merseyside","AO","190","165","21710","21680"
"In post","2022","Declared disabled","Unknown","Merseyside","EO","160","145","25310","25040"
"In post","2022","Declared disabled","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Merseyside","G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Merseyside","HEO","55","50","31440","30980"
"In post","2022","Declared disabled","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Merseyside","SEO","45","45","38240","37460"
"In post","2022","Declared disabled","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
