"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","45","45","54170","52190"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","35","30","24330","25120"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Liverpool","30","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","City of Edinburgh","35","35","38390","34040"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Glasgow City","40","35","33700","25230"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Berkshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Birmingham","50","45","43020","48080"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","15","15","[c]","[c]"
