"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Policy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Policy","South Yorkshire","Outside London","20","20","41490","36960"
"In post","2022","Digital, Data & Technology","Policy","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Policy","West Midlands","Outside London","60","55","38310","36500"
"In post","2022","Digital, Data & Technology","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","East Anglia","Outside London","10","10","34420","31990"
"In post","2022","Digital, Data & Technology","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","35","43790","41630"
"In post","2022","Digital, Data & Technology","Project Delivery","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Inner London - West","London","35","30","49750","41750"
"In post","2022","Digital, Data & Technology","Project Delivery","Lancashire","Outside London","25","20","34340","32470"
"In post","2022","Digital, Data & Technology","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","West Midlands","Outside London","10","10","37950","34290"
"In post","2022","Digital, Data & Technology","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","West Yorkshire","Outside London","10","10","37870","35310"
"In post","2022","Digital, Data & Technology","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","15","15","36980","39220"
"In post","2022","Digital, Data & Technology","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","45","37080","37420"
"In post","2022","Digital, Data & Technology","Science and Engineering","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Devon","Outside London","670","625","40860","39650"
"In post","2022","Digital, Data & Technology","Science and Engineering","Dorset and Somerset","Outside London","10","10","46770","50660"
"In post","2022","Digital, Data & Technology","Science and Engineering","East Anglia","Outside London","15","15","31230","32730"
"In post","2022","Digital, Data & Technology","Science and Engineering","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Eastern Scotland","Outside London","10","10","33800","33130"
"In post","2022","Digital, Data & Technology","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","41410","32810"
"In post","2022","Digital, Data & Technology","Science and Engineering","Hampshire and Isle of Wight","Outside London","25","20","34740","35670"
"In post","2022","Digital, Data & Technology","Science and Engineering","Highlands and Islands","Outside London","20","20","31060","32730"
"In post","2022","Digital, Data & Technology","Science and Engineering","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Lincolnshire","Outside London","25","25","31200","32730"
"In post","2022","Digital, Data & Technology","Science and Engineering","North Eastern Scotland","Outside London","30","25","35130","37420"
"In post","2022","Digital, Data & Technology","Science and Engineering","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Outer London - West and North West","London","20","20","32520","32310"
"In post","2022","Digital, Data & Technology","Science and Engineering","Overseas","Overseas","25","25","34420","37420"
"In post","2022","Digital, Data & Technology","Science and Engineering","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","East Wales","Outside London","20","20","40900","40520"
"In post","2022","Digital, Data & Technology","Tax","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Shropshire and Staffordshire","Outside London","15","15","40850","35980"
"In post","2022","Digital, Data & Technology","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
