"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Home Office","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Finance","G7","Heterosexual / straight","55","55","56020","57440"
"In post","2022","Home Office","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Home Office","Finance","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Finance","HEO","Heterosexual / straight","55","55","34200","35050"
"In post","2022","Home Office","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Home Office","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","SEO","Heterosexual / straight","70","70","42520","41970"
"In post","2022","Home Office","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Finance","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Home Office","Finance","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Home Office","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","EO","Heterosexual / straight","85","80","29070","28850"
"In post","2022","Home Office","Human Resources","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Home Office","Human Resources","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Home Office","Human Resources","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","Human Resources","G6","Heterosexual / straight","45","45","68810","68940"
"In post","2022","Home Office","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Human Resources","G7","Heterosexual / straight","95","90","56650","57460"
"In post","2022","Home Office","Human Resources","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Home Office","Human Resources","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","Human Resources","HEO","Heterosexual / straight","140","135","33280","33900"
"In post","2022","Home Office","Human Resources","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","Human Resources","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Home Office","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Human Resources","SEO","Heterosexual / straight","115","105","41020","41950"
"In post","2022","Home Office","Human Resources","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Home Office","Human Resources","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","Human Resources","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AO","Heterosexual / straight","55","50","22880","21680"
"In post","2022","Home Office","Intelligence Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AO","Undeclared","10","5","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","EO","Heterosexual / straight","690","640","26920","26890"
"In post","2022","Home Office","Intelligence Analysis","EO","LGBO","30","25","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","EO","Undeclared","125","115","27490","27370"
"In post","2022","Home Office","Intelligence Analysis","EO","Unknown","65","65","26040","24880"
"In post","2022","Home Office","Intelligence Analysis","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","HEO","Heterosexual / straight","225","215","32570","31210"
"In post","2022","Home Office","Intelligence Analysis","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","HEO","Undeclared","35","35","33560","33050"
"In post","2022","Home Office","Intelligence Analysis","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SEO","Heterosexual / straight","75","75","39970","38160"
"In post","2022","Home Office","Intelligence Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","AA","Heterosexual / straight","470","390","19530","18240"
"In post","2022","Home Office","Operational Delivery","AA","LGBO","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","AA","Undeclared","65","50","20020","18240"
"In post","2022","Home Office","Operational Delivery","AA","Unknown","40","40","18930","18240"
"In post","2022","Home Office","Operational Delivery","AO","Heterosexual / straight","4680","4120","22460","21680"
"In post","2022","Home Office","Operational Delivery","AO","LGBO","175","165","22080","21680"
"In post","2022","Home Office","Operational Delivery","AO","Undeclared","555","475","22820","21680"
"In post","2022","Home Office","Operational Delivery","AO","Unknown","785","765","22060","21680"
"In post","2022","Home Office","Operational Delivery","EO","Heterosexual / straight","9185","8465","26760","25310"
"In post","2022","Home Office","Operational Delivery","EO","LGBO","375","360","26040","25040"
"In post","2022","Home Office","Operational Delivery","EO","Undeclared","1410","1265","27410","27370"
"In post","2022","Home Office","Operational Delivery","EO","Unknown","1705","1600","26710","24880"
"In post","2022","Home Office","Operational Delivery","G6","Heterosexual / straight","140","135","66920","68700"
"In post","2022","Home Office","Operational Delivery","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","G6","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","G7","Heterosexual / straight","430","420","55140","53860"
"In post","2022","Home Office","Operational Delivery","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","G7","Undeclared","65","65","55890","57430"
"In post","2022","Home Office","Operational Delivery","G7","Unknown","25","25","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","HEO","Heterosexual / straight","2825","2710","32630","30980"
"In post","2022","Home Office","Operational Delivery","HEO","LGBO","115","110","32390","30980"
"In post","2022","Home Office","Operational Delivery","HEO","Undeclared","445","415","33180","32480"
"In post","2022","Home Office","Operational Delivery","HEO","Unknown","95","95","32510","30820"
"In post","2022","Home Office","Operational Delivery","SCS level","Heterosexual / straight","55","55","88270","82030"
"In post","2022","Home Office","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","SEO","Heterosexual / straight","1210","1175","39970","38090"
"In post","2022","Home Office","Operational Delivery","SEO","LGBO","45","45","39170","37660"
"In post","2022","Home Office","Operational Delivery","SEO","Undeclared","205","200","40500","41140"
"In post","2022","Home Office","Operational Delivery","SEO","Unknown","40","40","40460","41950"
"In post","2022","Home Office","Operational Delivery","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Operational Research","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Home Office","Operational Research","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Home Office","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","AA","Heterosexual / straight","65","60","19920","18240"
"In post","2022","Home Office","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","AO","Heterosexual / straight","130","120","23170","21680"
"In post","2022","Home Office","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Other","AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","Other","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Other","EO","Heterosexual / straight","345","330","27500","28650"
"In post","2022","Home Office","Other","EO","LGBO","20","20","[c]","[c]"
