"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bromley","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","AA/AO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","EO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","G6/G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","AA/AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","G6/G7","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","AA/AO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","AA/AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","EO","40","35","29920","30460"
"In post","2022","Other ethnicity","Croydon","G6/G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","AA/AO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Surrey","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Surrey","EO","[c]","[c]","[c]","[c]"
