"Status","Year","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Heterosexual / straight","45","[c]","44270","48770"
"New entrant CS","2022","Project Delivery","Department for Transport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Heterosexual / straight","55","[c]","28560","21260"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Heterosexual / straight","100","[c]","42150","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Unknown","65","[c]","41610","40180"
"New entrant CS","2022","Project Delivery","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Heterosexual / straight","840","[c]","34170","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","LGBO","35","[c]","31900","30000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Undeclared","40","[c]","34300","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Unknown","350","[c]","30230","27550"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Heterosexual / straight","65","[c]","42480","40000"
"New entrant CS","2022","Property","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Heterosexual / straight","60","[c]","41490","36500"
"New entrant CS","2022","Property","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Heterosexual / straight","45","[c]","43670","38880"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Heterosexual / straight","205","[c]","27620","25000"
"New entrant CS","2022","Property","HM Revenue and Customs","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Unknown","270","[c]","26100","25000"
"New entrant CS","2022","Property","Ministry of Defence","Heterosexual / straight","145","[c]","30640","33000"
"New entrant CS","2022","Property","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Unknown","70","[c]","27640","26350"
"New entrant CS","2022","Property","Ministry of Justice","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
