"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Northern Ireland Office","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Female","Heterosexual / straight","30","30","53520","50600"
"In post","2022","Communications","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
