"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
