"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Ministry of Defence","EO","50","[c]","24010","25500"
"Leaver Dept.","2022","20-29","Project Delivery","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Ministry of Defence","SEO/HEO","60","[c]","31780","31600"
"Leaver Dept.","2022","20-29","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","HM Revenue and Customs","AA/AO","10","[c]","21810","22030"
"Leaver Dept.","2022","20-29","Property","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Cabinet Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Cabinet Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Cabinet Office","SEO/HEO","10","[c]","34020","33930"
"Leaver Dept.","2022","20-29","Security","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions","AA/AO","15","[c]","21400","21260"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions","EO","30","[c]","28020","27570"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions","SEO/HEO","20","[c]","36550","36650"
"Leaver Dept.","2022","20-29","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","AA/AO","230","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","EO","80","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Home Office","AA/AO","65","[c]","21960","21680"
"Leaver Dept.","2022","20-29","Unknown","Home Office","EO","170","[c]","26590","24890"
"Leaver Dept.","2022","20-29","Unknown","Home Office","G6/G7","20","[c]","58410","57460"
"Leaver Dept.","2022","20-29","Unknown","Home Office","SEO/HEO","180","[c]","36360","35070"
"Leaver Dept.","2022","20-29","Unknown","Home Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","AA/AO","25","[c]","21930","21170"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","EO","15","[c]","28690","29170"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","SEO/HEO","25","[c]","40500","42540"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scottish Government","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Welsh Government","EO","10","[c]","27630","28560"
"Leaver Dept.","2022","20-29","Unknown","Welsh Government","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for International Trade","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department of Health and Social Care","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","UK Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","UK Statistics Authority","SEO/HEO","15","[c]","34470","33710"
"Leaver Dept.","2022","30-39","Commercial","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Cabinet Office","SEO/HEO","10","[c]","38230","39360"
"Leaver Dept.","2022","30-39","Commercial","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department of Health and Social Care","G6/G7","15","[c]","54620","53240"
"Leaver Dept.","2022","30-39","Commercial","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Department of Health and Social Care","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Foreign, Commonwealth and Development Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Ministry of Defence","SEO/HEO","20","[c]","38880","40580"
"Leaver Dept.","2022","30-39","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Cabinet Office","G6/G7","10","[c]","60270","57400"
"Leaver Dept.","2022","30-39","Communications","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Cabinet Office","SEO/HEO","20","[c]","37080","36590"
"Leaver Dept.","2022","30-39","Communications","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
