"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North Nottinghamshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North Yorkshire CC","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","North Yorkshire CC","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Norwich and East Norfolk","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sheffield","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Shropshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Somerset CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Somerset CC","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South and West Derbyshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","South West Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Staffordshire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Suffolk CC","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Suffolk CC","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Telford and Wrekin","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wakefield","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Warwickshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Warwickshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","West Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Northamptonshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","West Surrey","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Sussex (North East)","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Westminster","London","Female","70","70","46770","40960"
"In post","2022","Food Standards Agency","Westminster","London","Male","75","75","43340","40650"
"In post","2022","Food Standards Agency","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","York","Outside London","Female","65","60","35280","30950"
"In post","2022","Food Standards Agency","York","Outside London","Male","60","60","40780","37910"
"In post","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","Outside London","Female","115","110","35550","31540"
"In post","2022","Food Standards Scotland","Aberdeen City and Aberdeenshire","Outside London","Male","95","95","39320","33070"
"In post","2022","Food Standards Scotland","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Angus and Dundee City","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","City of Edinburgh","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
