"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Central Hampshire","10","[c]","29810","26670"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Herefordshire, County of","10","[c]","22660","21170"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Somerset CC","25","[c]","39390","35620"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Wiltshire","40","[c]","39130","38880"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Tower Hamlets","10","[c]","64180","65120"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","City of Edinburgh","15","[c]","43310","46100"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","Digital, Data and Technology","Hounslow and Richmond upon Thames","10","[c]","36140","32230"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Monmouthshire and Newport","65","[c]","34900","32530"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","South Hampshire","10","[c]","36160","35910"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Policy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Finance","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Finance","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Finance","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Unknown","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","Corporate Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Commercial","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Digital, Data and Technology","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Policy","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Property","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Finance","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
