"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","35","[c]","38160","37490"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Female","40","[c]","20480","21590"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Male","35","[c]","20420","21590"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","EO","Male","75","[c]","26630","26130"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","AA/AO","Female","330","[c]","20680","20970"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","AA/AO","Male","170","[c]","20750","20970"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","SEO/HEO","Male","20","[c]","[c]","[c]"
