"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Scottish Government","Aberdeen City and Aberdeenshire","SEO/HEO","30","25","48890","43060"
"In post","2022","Legal","Scottish Government","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Angus and Dundee City","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Angus and Dundee City","SEO/HEO","25","25","51350","53490"
"In post","2022","Legal","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","City of Edinburgh","EO","20","20","28660","27230"
"In post","2022","Legal","Scottish Government","City of Edinburgh","G6/G7","60","55","67400","69780"
"In post","2022","Legal","Scottish Government","City of Edinburgh","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","City of Edinburgh","SEO/HEO","105","100","49390","47490"
"In post","2022","Legal","Scottish Government","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Clackmannanshire and Fife","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Clackmannanshire and Fife","SEO/HEO","20","20","46120","41750"
"In post","2022","Legal","Scottish Government","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Dumfries and Galloway","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","East Ayrshire and North Ayrshire mainland","SEO/HEO","20","20","46270","41750"
"In post","2022","Legal","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Falkirk","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Falkirk","SEO/HEO","15","15","47090","41750"
"In post","2022","Legal","Scottish Government","Glasgow City","EO","10","10","[c]","[c]"
"In post","2022","Legal","Scottish Government","Glasgow City","G6/G7","60","55","69140","69780"
"In post","2022","Legal","Scottish Government","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Glasgow City","SEO/HEO","105","100","51200","53490"
"In post","2022","Legal","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","EO","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","10","10","68310","69780"
"In post","2022","Legal","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","50","40","49440","46100"
"In post","2022","Legal","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","20","20","49000","49310"
"In post","2022","Legal","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","North Lanarkshire","G6/G7","10","10","69470","69780"
"In post","2022","Legal","Scottish Government","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","North Lanarkshire","SEO/HEO","30","30","50610","52520"
"In post","2022","Legal","Scottish Government","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Perth and Kinross, and Stirling","SEO/HEO","15","15","45010","41750"
"In post","2022","Legal","Scottish Government","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","South Lanarkshire","G6/G7","20","15","70390","69780"
"In post","2022","Legal","Scottish Government","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","South Lanarkshire","SEO/HEO","45","40","49670","52520"
"In post","2022","Legal","Scottish Government","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","The National Archives","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Westminster","EO","5","5","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Westminster","G6/G7","20","20","75830","76000"
"In post","2022","Legal","UK Export Finance","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Westminster","EO","15","10","28130","28810"
"In post","2022","Legal","UK Supreme Court","Westminster","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Westminster","SEO/HEO","10","10","36030","37230"
"In post","2022","Legal","Water Services Regulation Authority","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Government","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Government","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Attorney General's Departments","Westminster","AA/AO","10","10","[c]","[c]"
"In post","2022","No function","Attorney General's Departments","Westminster","EO","10","10","28480","28980"
"In post","2022","No function","Attorney General's Departments","Westminster","G6/G7","15","15","60370","60210"
"In post","2022","No function","Attorney General's Departments","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Attorney General's Departments","Westminster","SEO/HEO","20","20","37560","40000"
"In post","2022","No function","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","15","29300","29250"
"In post","2022","No function","Cabinet Office","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Berkshire","SEO/HEO","20","20","29720","28630"
"In post","2022","No function","Cabinet Office","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Birmingham","EO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Birmingham","SEO/HEO","40","40","29890","28000"
"In post","2022","No function","Cabinet Office","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bristol, City of","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Bristol, City of","SEO/HEO","15","15","30140","29250"
"In post","2022","No function","Cabinet Office","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Cardiff and Vale of Glamorgan","SEO/HEO","15","15","32100","32000"
"In post","2022","No function","Cabinet Office","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","City of Edinburgh","SEO/HEO","20","20","31070","32000"
"In post","2022","No function","Cabinet Office","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Glasgow City","EO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Glasgow City","G6/G7","20","20","53440","49700"
"In post","2022","No function","Cabinet Office","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Glasgow City","SEO/HEO","45","45","31910","32000"
"In post","2022","No function","Cabinet Office","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Greater Manchester South West","SEO/HEO","45","45","30040","29250"
"In post","2022","No function","Cabinet Office","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Leeds","SEO/HEO","55","55","30070","29250"
"In post","2022","No function","Cabinet Office","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Liverpool","AA/AO","10","10","20330","20330"
"In post","2022","No function","Cabinet Office","Liverpool","EO","20","20","24990","25520"
"In post","2022","No function","Cabinet Office","Liverpool","G6/G7","20","20","53560","51100"
"In post","2022","No function","Cabinet Office","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Liverpool","SEO/HEO","30","30","33590","31990"
"In post","2022","No function","Cabinet Office","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Manchester","SEO/HEO","20","20","31590","32000"
"In post","2022","No function","Cabinet Office","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Monmouthshire and Newport","AA/AO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Monmouthshire and Newport","EO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Monmouthshire and Newport","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Monmouthshire and Newport","SEO/HEO","30","30","31300","29250"
"In post","2022","No function","Cabinet Office","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Norwich and East Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Norwich and East Norfolk","G6/G7","10","10","52760","51600"
