"Status","Year","Age","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Declared disabled","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Department for Work and Pensions","EO","10","5","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Work and Pensions","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","HM Revenue and Customs","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Justice","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Scottish Government","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Transport","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Work and Pensions","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","HM Revenue and Customs","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Defence","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Justice","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Justice","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Attorney General's Departments","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Cabinet Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
