"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","EO","40","40","31330","31060"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","G6","20","20","68880","66350"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","G7","50","50","57260","57080"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","HEO","95","90","37310","36650"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","London","SEO","65","60","42290","40640"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","AO","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","EO","45","40","27530","27570"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","G6","20","20","68150","67090"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","G7","50","50","52580","52750"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","HEO","90","85","32270","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","SEO","65","60","36730","35360"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","AO","135","110","21050","21260"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","EO","90","80","27460","27570"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","G6","25","25","66360","67090"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","G7","85","80","51960","49170"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","HEO","125","115","32250","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","SEO","170","165","36640","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Scotland","HEO","10","10","32780","33030"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","HEO","25","25","32350","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","SEO","10","10","35730","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Wales","HEO","15","15","32380","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Wales","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","10","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","HEO","20","20","32380","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO","10","10","36310","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AO","40","35","21110","21260"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","75","70","27510","27570"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6","40","40","66420","66730"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G7","95","90","52470","52150"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","145","135","32610","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO","165","155","37550","36540"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","EO","15","15","27460","27270"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","G6","15","15","67140","66230"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","G7","55","55","54090","53360"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","HEO","70","70","33030","32790"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","SCS level","15","15","81630","76760"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","London","SEO","80","80","40930","40650"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","55","55","24200","23690"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6","25","25","63800","62400"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G7","50","50","50440","49530"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","HEO","50","50","29760","28970"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO","50","50","37650","36820"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","AA","10","10","18310","18310"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","AO","25","20","21840","21840"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","EO","25","25","26460","26470"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","G7","15","15","53490","54110"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","HEO","35","30","32150","31370"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Wales","SEO","25","25","42100","41090"
"In post","2022","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","EO","10","10","26380","26240"
"In post","2022","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","SEO","5","5","[c]","[c]"
