"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA/AO","Unknown","35","[c]","22140","22030"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","Heterosexual / straight","335","[c]","27110","26880"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","Undeclared","130","[c]","27140","26880"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","Unknown","50","[c]","27340","27900"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6/G7","Heterosexual / straight","600","[c]","58490","54290"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6/G7","LGBO","55","[c]","58670","55670"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6/G7","Undeclared","310","[c]","60480","54850"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6/G7","Unknown","225","[c]","60490","56860"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","Heterosexual / straight","115","[c]","101480","98430"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","Unknown","50","[c]","117700","111710"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO/HEO","Heterosexual / straight","940","[c]","36580","36330"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO/HEO","LGBO","90","[c]","36210","36330"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO/HEO","Undeclared","350","[c]","36530","36650"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO/HEO","Unknown","160","[c]","39200","40270"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","AA/AO","Heterosexual / straight","435","[c]","20710","19880"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","AA/AO","LGBO","40","[c]","20770","19880"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","AA/AO","Undeclared","60","[c]","20490","19880"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","AA/AO","Unknown","50","[c]","20980","20480"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","EO","Heterosexual / straight","375","[c]","24530","23940"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","EO","Undeclared","60","[c]","24670","23940"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","EO","Unknown","45","[c]","26870","27900"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","G6/G7","Heterosexual / straight","560","[c]","57140","53160"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","G6/G7","Undeclared","175","[c]","57880","52330"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","G6/G7","Unknown","185","[c]","57860","53360"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SCS level","Heterosexual / straight","135","[c]","106140","106500"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SCS level","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SCS level","Unknown","40","[c]","117270","116770"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SEO/HEO","Heterosexual / straight","1030","[c]","34870","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SEO/HEO","LGBO","70","[c]","33860","33130"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SEO/HEO","Undeclared","280","[c]","35740","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","SEO/HEO","Unknown","210","[c]","37210","37490"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","G6/G7","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","SEO/HEO","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","G6/G7","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SEO/HEO","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
