"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Eastern Scotland","City of Edinburgh","25","25","22730","21050"
"In post","2022","16-19","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Kent","East Kent","15","15","22680","21680"
"In post","2022","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Central Scotland","Glasgow City","20","20","21230","21050"
"In post","2022","16-19","Unknown","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Dorset and Somerset","Dorset","15","15","25270","25010"
"In post","2022","20-29","Analysis","East Anglia","Suffolk CC","55","55","26070","25460"
"In post","2022","20-29","Analysis","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","East Wales","Monmouthshire and Newport","440","435","32270","30710"
"In post","2022","20-29","Analysis","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","35","30","31210","29350"
"In post","2022","20-29","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","25","32940","32010"
"In post","2022","20-29","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","30","30560","29230"
"In post","2022","20-29","Analysis","Greater Manchester","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Greater Manchester","Manchester","155","155","34510","33370"
"In post","2022","20-29","Analysis","Hampshire and Isle of Wight","Central Hampshire","105","105","31110","29230"
"In post","2022","20-29","Analysis","Hampshire and Isle of Wight","Portsmouth","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Hampshire and Isle of Wight","South Hampshire","185","185","33260","30710"
"In post","2022","20-29","Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Inner London - East","Hackney and Newham","75","75","40240","37930"
"In post","2022","20-29","Analysis","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Inner London - East","Tower Hamlets","225","225","39110","34610"
"In post","2022","20-29","Analysis","Inner London - West","Camden and City of London","65","60","38510","36480"
"In post","2022","20-29","Analysis","Inner London - West","Westminster","1180","1170","39280","36650"
"In post","2022","20-29","Analysis","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Merseyside","Liverpool","40","40","33780","33080"
"In post","2022","20-29","Analysis","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Northumberland, and Tyne and Wear","Tyneside","55","55","32670","31990"
"In post","2022","20-29","Analysis","Outer London - South","Croydon","15","15","37480","37610"
"In post","2022","20-29","Analysis","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","South Yorkshire","Sheffield","50","45","33240","31990"
"In post","2022","20-29","Analysis","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Tees Valley and Durham","Darlington","15","15","29990","30710"
"In post","2022","20-29","Analysis","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","West Central Scotland","Glasgow City","20","20","29120","30000"
"In post","2022","20-29","Analysis","West Midlands","Birmingham","20","20","36650","33770"
"In post","2022","20-29","Analysis","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","West Yorkshire","Leeds","110","110","33650","31000"
"In post","2022","20-29","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","10","30390","26320"
"In post","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Derbyshire and Nottinghamshire","Nottingham","10","10","28010","26130"
"In post","2022","20-29","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Devon","Devon CC","10","10","34590","33740"
"In post","2022","20-29","Commercial","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Anglia","Norwich and East Norfolk","15","15","33530","31250"
"In post","2022","20-29","Commercial","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Wales","Monmouthshire and Newport","20","20","31230","30420"
"In post","2022","20-29","Commercial","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Eastern Scotland","City of Edinburgh","20","15","30510","27020"
"In post","2022","20-29","Commercial","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","140","140","31070","30080"
"In post","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","29940","30110"
"In post","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","55","55","29390","26670"
"In post","2022","20-29","Commercial","Greater Manchester","Greater Manchester South West","35","35","33180","33080"
"In post","2022","20-29","Commercial","Greater Manchester","Manchester","35","35","37370","36500"
"In post","2022","20-29","Commercial","Hampshire and Isle of Wight","Central Hampshire","35","35","27580","26350"
"In post","2022","20-29","Commercial","Hampshire and Isle of Wight","Portsmouth","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","Tower Hamlets","25","25","33410","34260"
"In post","2022","20-29","Commercial","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - West","Westminster","340","340","43070","40650"
"In post","2022","20-29","Commercial","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Merseyside","Liverpool","35","35","32090","30940"
"In post","2022","20-29","Commercial","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North Yorkshire","York","10","10","28480","28440"
"In post","2022","20-29","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Northumberland, and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Shropshire and Staffordshire","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South Yorkshire","Sheffield","20","20","31400","29360"
"In post","2022","20-29","Commercial","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Tees Valley and Durham","Darlington","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Unknown","Unknown","20","20","34600","32000"
