"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","Undeclared","35","35","33750","30350"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","Unknown","80","75","27270","25370"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","Heterosexual / straight","1005","925","28550","26780"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","LGBO","50","50","28620","25120"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","Undeclared","130","120","27150","25830"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","Unknown","160","140","27370","26350"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","Heterosexual / straight","1630","1535","29980","27380"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","LGBO","105","100","28490","25210"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","Undeclared","210","195","30710","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","Unknown","430","395","27920","25210"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","Heterosexual / straight","115","110","30400","27570"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","70","65","29600","27570"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","770","725","29620","27570"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Undeclared","85","75","31580","27570"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","315","300","31160","27570"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Heterosexual / straight","170","160","29700","27570"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","155","145","29360","27360"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","Outside London","Heterosexual / straight","125","115","28000","27570"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Highlands and Islands","Orkney Islands","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Highlands and Islands","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Orkney Islands","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","Shetland Islands","Outside London","Heterosexual / straight","45","45","30320","27570"
"In post","2022","Highlands and Islands","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Shetland Islands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","Shetland Islands","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Inner London - East","Hackney and Newham","London","Heterosexual / straight","3815","3625","40530","37610"
"In post","2022","Inner London - East","Hackney and Newham","London","LGBO","245","235","43400","37930"
"In post","2022","Inner London - East","Hackney and Newham","London","Undeclared","565","530","40330","37610"
"In post","2022","Inner London - East","Hackney and Newham","London","Unknown","1950","1830","38330","33440"
"In post","2022","Inner London - East","Haringey and Islington","London","Heterosexual / straight","985","945","32600","31060"
"In post","2022","Inner London - East","Haringey and Islington","London","LGBO","75","75","35370","32220"
"In post","2022","Inner London - East","Haringey and Islington","London","Undeclared","115","110","32170","31060"
"In post","2022","Inner London - East","Haringey and Islington","London","Unknown","420","390","31110","31060"
"In post","2022","Inner London - East","Lambeth","London","Heterosexual / straight","2405","2325","42870","39840"
"In post","2022","Inner London - East","Lambeth","London","LGBO","185","180","40900","36200"
"In post","2022","Inner London - East","Lambeth","London","Undeclared","295","280","42730","37000"
"In post","2022","Inner London - East","Lambeth","London","Unknown","535","510","42460","36200"
"In post","2022","Inner London - East","Lewisham and Southwark","London","Heterosexual / straight","940","905","33990","31060"
"In post","2022","Inner London - East","Lewisham and Southwark","London","LGBO","65","65","35550","31060"
"In post","2022","Inner London - East","Lewisham and Southwark","London","Undeclared","155","150","35280","31060"
"In post","2022","Inner London - East","Lewisham and Southwark","London","Unknown","240","220","35340","31880"
"In post","2022","Inner London - East","Tower Hamlets","London","Heterosexual / straight","3955","3835","49340","44370"
"In post","2022","Inner London - East","Tower Hamlets","London","LGBO","355","350","48290","44860"
"In post","2022","Inner London - East","Tower Hamlets","London","Undeclared","515","495","50750","47980"
"In post","2022","Inner London - East","Tower Hamlets","London","Unknown","1235","1190","48040","41750"
"In post","2022","Inner London - West","Camden and City of London","London","Heterosexual / straight","1350","1290","38900","30320"
"In post","2022","Inner London - West","Camden and City of London","London","LGBO","90","85","41890","37510"
"In post","2022","Inner London - West","Camden and City of London","London","Undeclared","235","225","38090","31070"
"In post","2022","Inner London - West","Camden and City of London","London","Unknown","425","410","40150","31060"
"In post","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","600","580","32920","31060"
"In post","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","40","40","34960","33550"
"In post","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","55","50","33550","31980"
"In post","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","195","180","33240","31060"
"In post","2022","Inner London - West","Wandsworth","London","Heterosexual / straight","600","575","33250","31880"
"In post","2022","Inner London - West","Wandsworth","London","LGBO","55","55","34100","32830"
"In post","2022","Inner London - West","Wandsworth","London","Undeclared","75","65","33270","31060"
"In post","2022","Inner London - West","Wandsworth","London","Unknown","265","250","30390","30520"
"In post","2022","Inner London - West","Westminster","London","Heterosexual / straight","36910","35885","48960","45200"
"In post","2022","Inner London - West","Westminster","London","LGBO","3715","3670","47940","44480"
"In post","2022","Inner London - West","Westminster","London","Undeclared","5235","5100","48560","45200"
"In post","2022","Inner London - West","Westminster","London","Unknown","10940","10690","46980","41750"
"In post","2022","Kent","East Kent","Outside London","Heterosexual / straight","3095","2875","28710","26840"
"In post","2022","Kent","East Kent","Outside London","LGBO","155","150","28690","26840"
"In post","2022","Kent","East Kent","Outside London","Undeclared","545","500","29470","27370"
"In post","2022","Kent","East Kent","Outside London","Unknown","660","610","27890","24880"
"In post","2022","Kent","Kent Thames Gateway","Outside London","Heterosexual / straight","1110","1050","30490","30610"
"In post","2022","Kent","Kent Thames Gateway","Outside London","LGBO","70","70","31790","30700"
"In post","2022","Kent","Kent Thames Gateway","Outside London","Undeclared","95","90","32020","31650"
"In post","2022","Kent","Kent Thames Gateway","Outside London","Unknown","330","305","29320","29290"
"In post","2022","Kent","Medway","Outside London","Heterosexual / straight","1040","990","31510","29290"
"In post","2022","Kent","Medway","Outside London","LGBO","70","70","31850","29290"
"In post","2022","Kent","Medway","Outside London","Undeclared","105","100","30970","29290"
"In post","2022","Kent","Medway","Outside London","Unknown","235","225","29740","28140"
"In post","2022","Kent","Mid Kent","Outside London","Heterosexual / straight","660","620","30710","29290"
"In post","2022","Kent","Mid Kent","Outside London","LGBO","45","45","35880","31880"
"In post","2022","Kent","Mid Kent","Outside London","Undeclared","80","75","33870","31060"
"In post","2022","Kent","Mid Kent","Outside London","Unknown","140","130","31010","29290"
"In post","2022","Kent","West Kent","Outside London","Heterosexual / straight","145","135","36440","30460"
"In post","2022","Kent","West Kent","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Kent","West Kent","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Kent","West Kent","Outside London","Unknown","150","140","38820","38070"
"In post","2022","Lancashire","Blackburn with Darwen","Outside London","Heterosexual / straight","340","305","27620","27570"
"In post","2022","Lancashire","Blackburn with Darwen","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Lancashire","Blackburn with Darwen","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Lancashire","Blackburn with Darwen","Outside London","Unknown","100","90","25890","27570"
"In post","2022","Lancashire","Blackpool","Outside London","Heterosexual / straight","3765","3475","30090","27570"
"In post","2022","Lancashire","Blackpool","Outside London","LGBO","230","220","27570","27570"
"In post","2022","Lancashire","Blackpool","Outside London","Undeclared","405","370","30170","27570"
"In post","2022","Lancashire","Blackpool","Outside London","Unknown","1160","1045","29830","27570"
"In post","2022","Lancashire","Chorley and West Lancashire","Outside London","Heterosexual / straight","995","920","30770","27570"
"In post","2022","Lancashire","Chorley and West Lancashire","Outside London","LGBO","65","65","29230","27120"
"In post","2022","Lancashire","Chorley and West Lancashire","Outside London","Undeclared","80","75","31670","27570"
"In post","2022","Lancashire","Chorley and West Lancashire","Outside London","Unknown","290","265","28150","27120"
