"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AO","Heterosexual / straight","75","[c]","21290","21260"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AO","Unknown","50","[c]","20560","20370"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","35","[c]","26420","27570"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AO","Heterosexual / straight","50","[c]","21400","21260"
"Leaver CS","2022","20-29","Devon","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AO","Heterosexual / straight","105","[c]","21280","21260"
"Leaver CS","2022","20-29","East Anglia","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","EO","Heterosexual / straight","40","[c]","26490","27570"
"Leaver CS","2022","20-29","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AO","Heterosexual / straight","115","[c]","20440","20100"
"Leaver CS","2022","20-29","East Wales","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AO","Unknown","130","[c]","20080","19610"
"Leaver CS","2022","20-29","East Wales","EO","Heterosexual / straight","40","[c]","26300","26290"
"Leaver CS","2022","20-29","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","AA","Unknown","30","[c]","21420","21050"
"Leaver CS","2022","20-29","Eastern Scotland","AO","Heterosexual / straight","50","[c]","21650","21260"
"Leaver CS","2022","20-29","Eastern Scotland","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","AO","Unknown","120","[c]","23150","23330"
"Leaver CS","2022","20-29","Eastern Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Heterosexual / straight","45","[c]","18590","19100"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","95","[c]","20840","20920"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","50","[c]","20670","21150"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","140","[c]","23960","25000"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","65","[c]","20770","18830"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
