"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","SEO","80","75","37830","36960"
"In post","2022","Education and Skills Funding Agency","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","London","G6","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","London","G7","15","15","54650","54200"
"In post","2022","Education and Skills Funding Agency","Finance","London","HEO","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","London","SEO","15","15","42250","40940"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","EO","25","25","25480","25000"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","G6","20","20","62900","61680"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","G7","80","75","50830","50400"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","HEO","100","100","30120","29730"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","Outside London","SEO","115","115","37660","36780"
"In post","2022","Education and Skills Funding Agency","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","EO","10","10","28600","28500"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","G6","15","15","68260","65370"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","G7","35","35","54830","54400"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","HEO","30","30","33610","32940"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","London","SEO","40","35","41010","40780"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","EO","65","65","25410","25000"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","G6","55","55","63790","61960"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","G7","135","130","50780","50400"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","HEO","175","165","30060","29730"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","SCS level","10","10","77150","76840"
"In post","2022","Education and Skills Funding Agency","Operational Delivery","Outside London","SEO","160","155","37390","36960"
"In post","2022","Education and Skills Funding Agency","Policy","London","EO","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Policy","London","G6","15","10","66460","65370"
"In post","2022","Education and Skills Funding Agency","Policy","London","G7","25","25","54910","53760"
"In post","2022","Education and Skills Funding Agency","Policy","London","HEO","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Policy","London","SCS level","10","10","85970","74100"
"In post","2022","Education and Skills Funding Agency","Policy","London","SEO","10","10","41090","40640"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","EO","20","15","25330","25000"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","G6","10","10","64040","64180"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","G7","35","35","50390","49860"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","HEO","35","30","30170","29360"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Policy","Outside London","SEO","55","55","36800","36500"
"In post","2022","Education and Skills Funding Agency","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Property","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Unknown","Outside London","AA","30","25","22570","23230"
"In post","2022","Education Scotland","Unknown","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Education Scotland","Unknown","Outside London","EO","15","15","28990","28990"
"In post","2022","Education Scotland","Unknown","Outside London","G6","155","150","74100","77340"
"In post","2022","Education Scotland","Unknown","Outside London","G7","55","50","55890","57190"
"In post","2022","Education Scotland","Unknown","Outside London","HEO","20","20","34540","34600"
"In post","2022","Education Scotland","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Unknown","Outside London","SEO","50","45","45980","47490"
"In post","2022","Estyn","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","Outside London","G6","65","60","75110","75480"
"In post","2022","Estyn","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Operational Delivery","Outside London","EO","15","15","28730","29430"
"In post","2022","Estyn","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","London","G6","5","5","[c]","[c]"
"In post","2022","FCDO Services","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Outside London","EO","5","5","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Outside London","G6","5","5","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Outside London","G7","15","15","58270","57710"
"In post","2022","FCDO Services","Commercial","Outside London","HEO","15","15","33080","31390"
"In post","2022","FCDO Services","Commercial","Outside London","SEO","15","15","43410","43430"
"In post","2022","FCDO Services","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Communications","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","London","HEO","5","5","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","AO","5","5","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","EO","25","25","30650","29660"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","G7","15","15","62060","62710"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","HEO","20","20","39420","38200"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","SEO","30","30","48320","48080"
"In post","2022","FCDO Services","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Finance","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Finance","Outside London","AO","5","5","[c]","[c]"
"In post","2022","FCDO Services","Finance","Outside London","EO","15","15","27590","26590"
"In post","2022","FCDO Services","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Finance","Outside London","G7","5","5","[c]","[c]"
