"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","London","AA","45","[c]","22370","22460"
"Leaver CS","2022","Declared non-disabled","Home Office","London","AO","60","[c]","25630","25630"
"Leaver CS","2022","Declared non-disabled","Home Office","London","EO","165","[c]","29970","29080"
"Leaver CS","2022","Declared non-disabled","Home Office","London","G6","30","[c]","71060","68940"
"Leaver CS","2022","Declared non-disabled","Home Office","London","G7","55","[c]","58770","57680"
"Leaver CS","2022","Declared non-disabled","Home Office","London","HEO","95","[c]","36090","35330"
"Leaver CS","2022","Declared non-disabled","Home Office","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","London","SEO","60","[c]","43530","43220"
"Leaver CS","2022","Declared non-disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","AO","30","[c]","21620","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","AO","100","[c]","21710","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","EO","125","[c]","25880","25040"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Northern Ireland","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Northern Ireland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","EO","80","[c]","27730","27370"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Wales","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","AO","35","[c]","21610","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","EO","50","[c]","25680","25310"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
