"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","No function","International Trade","London","440","440","38870","38160"
"In post","2022","20-29","No function","International Trade","Outside London","45","45","31560","31350"
"In post","2022","20-29","No function","International Trade","Overseas","25","25","41620","38300"
"In post","2022","20-29","No function","Knowledge and Information Management","London","70","70","36010","33910"
"In post","2022","20-29","No function","Knowledge and Information Management","Outside London","45","45","27350","26050"
"In post","2022","20-29","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Legal","London","50","50","35170","34260"
"In post","2022","20-29","No function","Legal","Outside London","110","110","31210","30450"
"In post","2022","20-29","No function","Medicine","London","15","15","40230","40650"
"In post","2022","20-29","No function","Medicine","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","No function","Operational Delivery","London","4680","4610","31450","31060"
"In post","2022","20-29","No function","Operational Delivery","Outside London","26200","25650","25030","24090"
"In post","2022","20-29","No function","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","No function","Operational Delivery","Unknown","85","85","26950","27570"
"In post","2022","20-29","No function","Operational Research","London","10","10","46000","46280"
"In post","2022","20-29","No function","Operational Research","Outside London","60","60","32480","29230"
"In post","2022","20-29","No function","Other","London","395","395","32500","31060"
"In post","2022","20-29","No function","Other","Outside London","900","885","25460","26920"
"In post","2022","20-29","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Planning","London","25","25","37350","33210"
"In post","2022","20-29","No function","Planning","Outside London","10","10","29430","30190"
"In post","2022","20-29","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Policy","London","5535","5515","39900","36580"
"In post","2022","20-29","No function","Policy","Outside London","1280","1270","32640","30360"
"In post","2022","20-29","No function","Policy","Overseas","160","160","34250","33230"
"In post","2022","20-29","No function","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","No function","Project Delivery","London","90","90","39140","34140"
"In post","2022","20-29","No function","Project Delivery","Outside London","35","35","32090","30560"
"In post","2022","20-29","No function","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Property","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","No function","Psychology","London","30","30","29390","29590"
"In post","2022","20-29","No function","Psychology","Outside London","360","355","27580","27700"
"In post","2022","20-29","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Science and Engineering","London","210","210","33940","32330"
"In post","2022","20-29","No function","Science and Engineering","Outside London","1300","1290","28900","29230"
"In post","2022","20-29","No function","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Statistics","London","5","5","[c]","[c]"
"In post","2022","20-29","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Tax","London","270","270","40110","37610"
"In post","2022","20-29","No function","Tax","Outside London","2430","2370","28090","26590"
"In post","2022","20-29","No function","Unknown","London","2080","2080","35280","32000"
"In post","2022","20-29","No function","Unknown","Outside London","1140","1125","27780","27570"
"In post","2022","20-29","No function","Unknown","Unknown","220","215","30680","29250"
"In post","2022","20-29","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Veterinarian","Outside London","15","15","29280","29180"
"In post","2022","20-29","Project Delivery","Commercial","Outside London","130","130","27750","28220"
"In post","2022","20-29","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Digital, Data and Technology","Outside London","25","25","35570","38070"
"In post","2022","20-29","Project Delivery","Economics","London","10","10","37750","29730"
"In post","2022","20-29","Project Delivery","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Finance","Outside London","45","45","29560","30420"
"In post","2022","20-29","Project Delivery","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Knowledge and Information Management","Outside London","10","10","32960","32000"
"In post","2022","20-29","Project Delivery","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Operational Delivery","London","45","45","36420","34850"
"In post","2022","20-29","Project Delivery","Operational Delivery","Outside London","195","190","27130","26120"
"In post","2022","20-29","Project Delivery","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Other","London","20","20","40030","38600"
"In post","2022","20-29","Project Delivery","Other","Outside London","395","390","24410","23150"
"In post","2022","20-29","Project Delivery","Other","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Policy","London","170","170","42390","38600"
"In post","2022","20-29","Project Delivery","Policy","Outside London","50","45","35220","33650"
"In post","2022","20-29","Project Delivery","Policy","Overseas","10","10","42500","41000"
"In post","2022","20-29","Project Delivery","Project Delivery","London","360","355","39790","37640"
"In post","2022","20-29","Project Delivery","Project Delivery","Outside London","1240","1230","32060","31600"
"In post","2022","20-29","Project Delivery","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Science and Engineering","Outside London","895","895","28440","27540"
"In post","2022","20-29","Project Delivery","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Security","London","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Tax","London","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Tax","Outside London","40","40","30960","33080"
"In post","2022","20-29","Project Delivery","Unknown","London","45","45","41690","36180"
"In post","2022","20-29","Project Delivery","Unknown","Outside London","30","30","34590","33080"
"In post","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Finance","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Operational Delivery","London","10","10","[c]","[c]"
"In post","2022","20-29","Property","Operational Delivery","Outside London","200","195","23590","22010"
"In post","2022","20-29","Property","Other","London","10","10","[c]","[c]"
"In post","2022","20-29","Property","Other","Outside London","40","40","26680","25420"
"In post","2022","20-29","Property","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","20-29","Property","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Property","Property","London","175","175","34480","31160"
"In post","2022","20-29","Property","Property","Outside London","635","625","28840","26350"
"In post","2022","20-29","Property","Property","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Unknown","London","5","5","[c]","[c]"
"In post","2022","20-29","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Intelligence Analysis","London","175","175","34770","35500"
"In post","2022","20-29","Security","Intelligence Analysis","Outside London","65","65","29120","26680"
"In post","2022","20-29","Security","Intelligence Analysis","Overseas","10","10","35040","33230"
"In post","2022","20-29","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Other","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Security","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Security","London","140","140","33840","32260"
"In post","2022","20-29","Security","Security","Outside London","910","910","26410","25680"
"In post","2022","20-29","Security","Security","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Security","Unknown","London","75","75","33140","27500"
"In post","2022","20-29","Security","Unknown","Outside London","120","115","26350","24100"
"In post","2022","20-29","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Communications","London","40","40","41000","41000"
