"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Prosecution Service","Operational Delivery","Yorkshire and The Humber","West Yorkshire","150","140","26330","25480"
"In post","2022","Crown Prosecution Service","Other","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","London","Inner London - West","45","40","61110","56300"
"In post","2022","Crown Prosecution Service","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","London","Inner London - West","35","35","39640","34470"
"In post","2022","Crown Prosecution Service","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Yorkshire and The Humber","West Yorkshire","10","10","39070","33310"
"In post","2022","Crown Prosecution Service","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","London","Inner London - West","10","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Commercial","Wales","East Wales","20","20","33320","32890"
"In post","2022","Defence Electronics and Components Agency","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Wales","East Wales","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Finance","Wales","East Wales","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Medicine","Wales","East Wales","15","15","31110","29470"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","Wales","East Wales","55","55","31750","28810"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","West Midlands (England)","Shropshire and Staffordshire","25","25","26360","26600"
"In post","2022","Defence Electronics and Components Agency","Project Delivery","Wales","East Wales","15","15","32090","29470"
"In post","2022","Defence Electronics and Components Agency","Property","Wales","East Wales","15","15","29000","25830"
