"Status","Year","Organisation","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","905","870","43490","39570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Sheffield","Outside London","10","10","48740","50020"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","York","Outside London","35","30","50380","49530"
"In post","2022","Disclosure Scotland","Scotland","Glasgow City","Outside London","355","335","29150","23230"
"In post","2022","Driver and Vehicle Licensing Agency","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","London","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","Swansea","Outside London","6205","5490","26390","21840"
"In post","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","Birmingham","Outside London","115","110","23640","21840"
"In post","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Derby","Outside London","35","35","28750","27930"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","East Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Leicester","Outside London","20","20","27230","26740"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","Outside London","35","30","27340","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire CC","Outside London","50","45","28650","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","North Northamptonshire","Outside London","30","30","29120","27930"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","North Nottinghamshire","Outside London","15","15","28330","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","Outside London","290","285","35510","32180"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","South Nottinghamshire","Outside London","50","45","27700","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","West Northamptonshire","Outside London","20","15","27230","26740"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Bedford","Outside London","25","25","29580","26780"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Cambridgeshire CC","Outside London","30","30","27450","26800"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Central Bedfordshire","Outside London","30","25","29560","26830"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Essex Haven Gateway","Outside London","15","15","29370","26780"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Essex Thames Gateway","Outside London","10","10","27560","26780"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Heart of Essex","Outside London","35","30","28480","26780"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Hertfordshire CC","Outside London","55","55","30220","30700"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Luton","Outside London","10","10","27330","26700"
"In post","2022","Driver and Vehicle Standards Agency","East of England","North and West Norfolk","Outside London","10","10","27310","26780"
"In post","2022","Driver and Vehicle Standards Agency","East of England","Norwich and East Norfolk","Outside London","45","40","28780","26830"
