"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","G7","20","[c]","56650","54700"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","HEO","20","[c]","33420","34550"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","London","EO","15","[c]","28250","28200"
"Leaver Dept.","2022","Finance","Finance","London","G6","10","[c]","69770","68770"
"Leaver Dept.","2022","Finance","Finance","London","G7","40","[c]","56460","54850"
"Leaver Dept.","2022","Finance","Finance","London","HEO","55","[c]","34770","34020"
"Leaver Dept.","2022","Finance","Finance","London","SCS level","15","[c]","89570","77440"
"Leaver Dept.","2022","Finance","Finance","London","SEO","50","[c]","41540","40920"
"Leaver Dept.","2022","Finance","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Outside London","AO","20","[c]","20900","21090"
"Leaver Dept.","2022","Finance","Finance","Outside London","EO","55","[c]","25290","25060"
"Leaver Dept.","2022","Finance","Finance","Outside London","G6","20","[c]","65870","64650"
"Leaver Dept.","2022","Finance","Finance","Outside London","G7","55","[c]","53440","52930"
"Leaver Dept.","2022","Finance","Finance","Outside London","HEO","65","[c]","31470","31990"
"Leaver Dept.","2022","Finance","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Outside London","SEO","80","[c]","39130","37910"
"Leaver Dept.","2022","Finance","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Outside London","AO","35","[c]","21120","21300"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Outside London","EO","15","[c]","25300","25150"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","London","EO","70","[c]","27610","26880"
"Leaver Dept.","2022","Human Resources","Human Resources","London","G6","20","[c]","66530","66690"
"Leaver Dept.","2022","Human Resources","Human Resources","London","G7","35","[c]","53850","53860"
"Leaver Dept.","2022","Human Resources","Human Resources","London","HEO","85","[c]","33250","32590"
"Leaver Dept.","2022","Human Resources","Human Resources","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","London","SEO","35","[c]","40720","40070"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","AO","35","[c]","21680","21170"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","EO","45","[c]","26390","26570"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","G6","20","[c]","64480","62650"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","G7","45","[c]","51970","50790"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","HEO","55","[c]","30890","30960"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","SEO","45","[c]","39310","38650"
"Leaver Dept.","2022","Human Resources","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Outside London","EO","40","[c]","27570","27570"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","London","EO","10","[c]","27490","27500"
"Leaver Dept.","2022","Human Resources","Unknown","London","G6","10","[c]","65990","65710"
"Leaver Dept.","2022","Human Resources","Unknown","London","G7","15","[c]","57240","57850"
"Leaver Dept.","2022","Human Resources","Unknown","London","HEO","20","[c]","32750","34550"
"Leaver Dept.","2022","Human Resources","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Outside London","AO","15","[c]","20890","20800"
"Leaver Dept.","2022","Human Resources","Unknown","Outside London","EO","10","[c]","25710","23850"
"Leaver Dept.","2022","Human Resources","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Outside London","HEO","10","[c]","32070","32000"
"Leaver Dept.","2022","Human Resources","Unknown","Outside London","SEO","10","[c]","37930","37300"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","London","G6","30","[c]","68810","66790"
"Leaver Dept.","2022","Legal","Legal","London","G7","50","[c]","54970","52650"
"Leaver Dept.","2022","Legal","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","London","AO","15","[c]","24130","23770"
"Leaver Dept.","2022","Legal","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","Outside London","AO","20","[c]","22540","22200"
"Leaver Dept.","2022","Legal","Operational Delivery","Outside London","EO","15","[c]","26510","26070"
"Leaver Dept.","2022","Legal","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","London","EO","25","[c]","27260","27350"
"Leaver Dept.","2022","Legal","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","London","EO","[c]","[c]","[c]","[c]"
