"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Gwynedd","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Gwynedd","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Isle of Anglesey","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Isle of Anglesey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","AO","210","[c]","21300","21250"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","EO","215","[c]","26830","27570"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","HEO","70","[c]","33030","33080"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Birmingham","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Sandwell","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Sandwell","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Sandwell","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Sandwell","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Sandwell","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","EO","35","[c]","27410","27570"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Walsall","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Walsall","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Walsall","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Walsall","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Walsall","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Warwickshire CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Wolverhampton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Bradford","AO","185","[c]","21270","21250"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Bradford","EO","45","[c]","27320","27570"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Bradford","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Bradford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Bradford","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","EO","30","[c]","27480","27570"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","AO","60","[c]","21190","21260"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","EO","105","[c]","26770","26820"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","HEO","40","[c]","31760","33080"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Leeds","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Derby","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Derby","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Derby","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Derby","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Midlands (England)","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
