"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Prison Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Security Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Security Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Submarine Delivery Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Health Security Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Health Security Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Health Security Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Health Security Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Health Security Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Valuation Office Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Valuation Office Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
