"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Project Delivery","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Legal","G7","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Operational Delivery","AO","20","15","21340","21260"
"In post","2022","30-39","Project Delivery","Operational Delivery","EO","75","70","26700","26820"
"In post","2022","30-39","Project Delivery","Operational Delivery","G6","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Operational Delivery","G7","60","60","50770","49170"
"In post","2022","30-39","Project Delivery","Operational Delivery","HEO","115","110","32920","33080"
"In post","2022","30-39","Project Delivery","Operational Delivery","SEO","75","75","39960","40040"
"In post","2022","30-39","Project Delivery","Operational Delivery","Unknown","70","65","30980","30240"
"In post","2022","30-39","Project Delivery","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","EO","160","145","21150","20280"
"In post","2022","30-39","Project Delivery","Other","G6","35","35","64470","64680"
"In post","2022","30-39","Project Delivery","Other","G7","90","85","49320","51500"
"In post","2022","30-39","Project Delivery","Other","HEO","220","205","28280","28240"
"In post","2022","30-39","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","SEO","180","175","36840","36770"
"In post","2022","30-39","Project Delivery","Policy","EO","15","15","29030","26820"
"In post","2022","30-39","Project Delivery","Policy","G6","110","110","66390","65220"
"In post","2022","30-39","Project Delivery","Policy","G7","335","330","54240","53380"
"In post","2022","30-39","Project Delivery","Policy","HEO","60","55","34460","33930"
"In post","2022","30-39","Project Delivery","Policy","SCS level","10","10","79640","78210"
"In post","2022","30-39","Project Delivery","Policy","SEO","80","75","40570","40520"
"In post","2022","30-39","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Project Delivery","AO","45","40","21880","21260"
"In post","2022","30-39","Project Delivery","Project Delivery","EO","225","215","26580","26670"
"In post","2022","30-39","Project Delivery","Project Delivery","G6","165","160","67270","66610"
"In post","2022","30-39","Project Delivery","Project Delivery","G7","630","615","52910","53580"
"In post","2022","30-39","Project Delivery","Project Delivery","HEO","750","725","32670","33000"
"In post","2022","30-39","Project Delivery","Project Delivery","SCS level","40","40","84120","78410"
"In post","2022","30-39","Project Delivery","Project Delivery","SEO","990","965","40420","40510"
"In post","2022","30-39","Project Delivery","Project Delivery","Unknown","115","110","40180","39860"
"In post","2022","30-39","Project Delivery","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","EO","35","35","24830","25670"
"In post","2022","30-39","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","G7","65","65","51730","50760"
"In post","2022","30-39","Project Delivery","Science and Engineering","HEO","160","155","32050","32270"
"In post","2022","30-39","Project Delivery","Science and Engineering","SEO","225","225","41910","41350"
"In post","2022","30-39","Project Delivery","Science and Engineering","Unknown","180","180","42000","40580"
"In post","2022","30-39","Project Delivery","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Security","G7","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Security","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Statistics","G7","10","10","48880","51500"
"In post","2022","30-39","Project Delivery","Tax","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","EO","20","20","27380","26820"
"In post","2022","30-39","Project Delivery","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","G7","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","HEO","95","90","33490","33370"
"In post","2022","30-39","Project Delivery","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","EO","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","G6","15","15","67020","64500"
"In post","2022","30-39","Project Delivery","Unknown","G7","30","30","56770","54700"
"In post","2022","30-39","Project Delivery","Unknown","HEO","25","20","34270","33370"
"In post","2022","30-39","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","SEO","15","15","41560","40520"
"In post","2022","30-39","Property","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","G7","5","5","[c]","[c]"
"In post","2022","30-39","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","AO","140","130","22020","22010"
"In post","2022","30-39","Property","Operational Delivery","EO","45","45","26020","26030"
"In post","2022","30-39","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","G7","20","20","54270","54240"
"In post","2022","30-39","Property","Operational Delivery","HEO","35","35","32880","32890"
"In post","2022","30-39","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","SEO","30","30","40790","40160"
"In post","2022","30-39","Property","Other","AA","10","10","21660","21640"
"In post","2022","30-39","Property","Other","AO","30","30","29180","29900"
"In post","2022","30-39","Property","Other","EO","35","35","25640","20740"
"In post","2022","30-39","Property","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Other","HEO","15","15","35600","38220"
"In post","2022","30-39","Property","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Policy","G7","5","5","[c]","[c]"
"In post","2022","30-39","Property","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Policy","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Property","Project Delivery","G6","5","5","[c]","[c]"
"In post","2022","30-39","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Project Delivery","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Property","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Property","Property","AA","35","35","19000","19010"
"In post","2022","30-39","Property","Property","AO","45","40","21730","21300"
"In post","2022","30-39","Property","Property","EO","215","205","26630","26590"
"In post","2022","30-39","Property","Property","G6","50","50","64460","64050"
"In post","2022","30-39","Property","Property","G7","160","155","53780","53500"
"In post","2022","30-39","Property","Property","HEO","295","290","33080","33000"
"In post","2022","30-39","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Property","SEO","265","260","41690","41750"
"In post","2022","30-39","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","G7","15","15","53410","54700"
"In post","2022","30-39","Property","Unknown","HEO","15","15","33300","32480"
"In post","2022","30-39","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","EO","40","40","28410","29250"
"In post","2022","30-39","Security","Intelligence Analysis","G6","5","5","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","G7","40","40","57100","58170"
"In post","2022","30-39","Security","Intelligence Analysis","HEO","110","110","35120","34770"
"In post","2022","30-39","Security","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","SEO","70","70","43450","44500"
"In post","2022","30-39","Security","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Security","AA","310","305","20980","19810"
"In post","2022","30-39","Security","Security","AO","700","695","32370","33200"
"In post","2022","30-39","Security","Security","EO","170","170","34530","30750"
"In post","2022","30-39","Security","Security","G6","15","15","68700","66230"
"In post","2022","30-39","Security","Security","G7","55","55","56690","55030"
"In post","2022","30-39","Security","Security","HEO","195","195","35290","33900"
"In post","2022","30-39","Security","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Security","SEO","115","115","43520","42590"
"In post","2022","30-39","Security","Security","Unknown","30","30","34320","33950"
"In post","2022","30-39","Security","Unknown","AO","20","20","21190","21170"
