"Status","Year","Disability","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Grants Management","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","West Midlands (England)","Outside London","160","150","25240","24920"
"In post","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","Outside London","225","215","25900","24920"
"In post","2022","Declared non-disabled","Human Resources","East Midlands (England)","Outside London","390","370","37990","33370"
"In post","2022","Declared non-disabled","Human Resources","East of England","Outside London","230","215","35160","31780"
"In post","2022","Declared non-disabled","Human Resources","London","London","1905","1845","47200","42270"
"In post","2022","Declared non-disabled","Human Resources","North East (England)","Outside London","630","590","31920","28920"
"In post","2022","Declared non-disabled","Human Resources","North West (England)","Outside London","1170","1100","34830","31990"
"In post","2022","Declared non-disabled","Human Resources","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Overseas","Overseas","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Scotland","Outside London","710","665","30610","27230"
"In post","2022","Declared non-disabled","Human Resources","South East (England)","Outside London","465","440","35900","31740"
"In post","2022","Declared non-disabled","Human Resources","South West (England)","Outside London","795","740","36700","33300"
"In post","2022","Declared non-disabled","Human Resources","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Wales","Outside London","570","535","34880","31100"
"In post","2022","Declared non-disabled","Human Resources","West Midlands (England)","Outside London","365","345","38850","33300"
"In post","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","Outside London","560","525","39400","35310"
"In post","2022","Declared non-disabled","Internal Audit","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","East of England","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","London","London","160","155","51350","48900"
"In post","2022","Declared non-disabled","Internal Audit","North East (England)","Outside London","35","30","43410","42550"
"In post","2022","Declared non-disabled","Internal Audit","North West (England)","Outside London","40","40","43010","41030"
"In post","2022","Declared non-disabled","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Scotland","Outside London","40","40","42140","38500"
"In post","2022","Declared non-disabled","Internal Audit","South East (England)","Outside London","50","45","37930","37560"
"In post","2022","Declared non-disabled","Internal Audit","South West (England)","Outside London","80","80","44600","42580"
"In post","2022","Declared non-disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Wales","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","West Midlands (England)","Outside London","35","35","50560","45100"
"In post","2022","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Outside London","45","45","48200","46870"
"In post","2022","Declared non-disabled","Legal","East Midlands (England)","Outside London","350","320","40100","34480"
"In post","2022","Declared non-disabled","Legal","East of England","Outside London","370","330","43110","39050"
"In post","2022","Declared non-disabled","Legal","London","London","3575","3365","53220","52730"
"In post","2022","Declared non-disabled","Legal","North East (England)","Outside London","295","270","40720","34480"
"In post","2022","Declared non-disabled","Legal","North West (England)","Outside London","875","810","41120","35980"
"In post","2022","Declared non-disabled","Legal","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Scotland","Outside London","715","680","53520","53490"
"In post","2022","Declared non-disabled","Legal","South East (England)","Outside London","500","455","43570","39750"
"In post","2022","Declared non-disabled","Legal","South West (England)","Outside London","335","310","44740","48080"
"In post","2022","Declared non-disabled","Legal","Wales","Outside London","330","310","41510","40800"
"In post","2022","Declared non-disabled","Legal","West Midlands (England)","Outside London","450","420","42030","40180"
"In post","2022","Declared non-disabled","Legal","Yorkshire and The Humber","Outside London","665","610","41970","38000"
"In post","2022","Declared non-disabled","No function","East Midlands (England)","Outside London","10630","9790","29780","27570"
"In post","2022","Declared non-disabled","No function","East of England","Outside London","9200","8515","30260","28010"
"In post","2022","Declared non-disabled","No function","London","London","33310","32030","42390","36650"
"In post","2022","Declared non-disabled","No function","North East (England)","Outside London","13330","11905","27690","26310"
"In post","2022","Declared non-disabled","No function","North West (England)","Outside London","25405","23315","28710","27570"
"In post","2022","Declared non-disabled","No function","Northern Ireland","Outside London","1100","1035","32520","28920"
"In post","2022","Declared non-disabled","No function","Overseas","Overseas","1280","1275","52690","53470"
"In post","2022","Declared non-disabled","No function","Scotland","Outside London","11950","10895","28800","27570"
"In post","2022","Declared non-disabled","No function","South East (England)","Outside London","14680","13520","31270","28610"
"In post","2022","Declared non-disabled","No function","South West (England)","Outside London","13270","12175","31890","27570"
"In post","2022","Declared non-disabled","No function","Unknown","Unknown","440","420","31220","27570"
"In post","2022","Declared non-disabled","No function","Wales","Outside London","14260","12970","27900","26130"
"In post","2022","Declared non-disabled","No function","West Midlands (England)","Outside London","14520","13370","29570","27570"
"In post","2022","Declared non-disabled","No function","Yorkshire and The Humber","Outside London","14230","13015","30570","27570"
"In post","2022","Declared non-disabled","Project Delivery","East Midlands (England)","Outside London","425","410","39390","37260"
"In post","2022","Declared non-disabled","Project Delivery","East of England","Outside London","465","440","40090","38020"
"In post","2022","Declared non-disabled","Project Delivery","London","London","2760","2655","54450","53950"
"In post","2022","Declared non-disabled","Project Delivery","North East (England)","Outside London","855","820","42100","40520"
"In post","2022","Declared non-disabled","Project Delivery","North West (England)","Outside London","1500","1430","40610","39620"
"In post","2022","Declared non-disabled","Project Delivery","Northern Ireland","Outside London","60","55","42030","40180"
"In post","2022","Declared non-disabled","Project Delivery","Overseas","Overseas","355","350","55470","55620"
"In post","2022","Declared non-disabled","Project Delivery","Scotland","Outside London","1040","1010","38880","33930"
"In post","2022","Declared non-disabled","Project Delivery","South East (England)","Outside London","1515","1440","38710","37660"
"In post","2022","Declared non-disabled","Project Delivery","South West (England)","Outside London","8180","7900","39680","38070"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Wales","Outside London","445","420","44760","39910"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands (England)","Outside London","635","615","38660","36340"
"In post","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Outside London","500","465","40820","36630"
"In post","2022","Declared non-disabled","Property","East Midlands (England)","Outside London","340","320","38030","33630"
"In post","2022","Declared non-disabled","Property","East of England","Outside London","390","370","35550","33300"
