"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
