"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Sheffield","AA/AO","45","40","22050","22200"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Sheffield","EO","35","30","27240","28430"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Sheffield","G6/G7","45","40","54950","55610"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Sheffield","SEO/HEO","10","10","33820","33900"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Wakefield","AA/AO","15","10","21950","22200"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Wakefield","EO","20","20","26250","25920"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Wakefield","G6/G7","15","15","63860","62090"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","Wakefield","SEO/HEO","25","25","34840","32680"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","York","AA/AO","25","25","22070","22200"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","York","EO","25","25","26290","25920"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","York","G6/G7","65","60","59660","57500"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","York","SEO/HEO","55","55","34980","38180"
"In post","2022","Cabinet Office","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","Nottingham","G6/G7","25","25","63560","60500"
"In post","2022","Cabinet Office","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","Nottingham","SEO/HEO","25","20","32190","32000"
"In post","2022","Cabinet Office","East Midlands (England)","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Cambridgeshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Norwich and East Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Norwich and East Norfolk","EO","25","20","25480","25520"
"In post","2022","Cabinet Office","East of England","Norwich and East Norfolk","G6/G7","60","60","57260","55460"
"In post","2022","Cabinet Office","East of England","Norwich and East Norfolk","SCS level","10","5","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Norwich and East Norfolk","SEO/HEO","125","120","35400","34890"
"In post","2022","Cabinet Office","East of England","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Camden and City of London","G6/G7","60","60","57690","56340"
"In post","2022","Cabinet Office","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Camden and City of London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","London","Croydon","G6/G7","15","15","70400","68170"
"In post","2022","Cabinet Office","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Croydon","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","London","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Lewisham and Southwark","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Tower Hamlets","AA/AO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","London","Tower Hamlets","EO","80","75","27700","27500"
"In post","2022","Cabinet Office","London","Tower Hamlets","G6/G7","645","630","58920","56340"
"In post","2022","Cabinet Office","London","Tower Hamlets","SCS level","50","50","97700","85000"
"In post","2022","Cabinet Office","London","Tower Hamlets","SEO/HEO","305","300","37050","37220"
"In post","2022","Cabinet Office","London","Westminster","AA/AO","105","100","24160","24490"
"In post","2022","Cabinet Office","London","Westminster","EO","460","455","27710","27500"
"In post","2022","Cabinet Office","London","Westminster","G6/G7","1970","1940","60650","57460"
"In post","2022","Cabinet Office","London","Westminster","SCS level","545","535","99350","93000"
"In post","2022","Cabinet Office","London","Westminster","SEO/HEO","2320","2310","34040","34550"
"In post","2022","Cabinet Office","North East (England)","Darlington","G6/G7","10","10","68330","66000"
"In post","2022","Cabinet Office","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","Tyneside","AA/AO","170","155","21050","21050"
"In post","2022","Cabinet Office","North East (England)","Tyneside","EO","95","85","24810","24100"
"In post","2022","Cabinet Office","North East (England)","Tyneside","G6/G7","40","40","55930","52630"
"In post","2022","Cabinet Office","North East (England)","Tyneside","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","Tyneside","SEO/HEO","155","150","32680","32000"
"In post","2022","Cabinet Office","North West (England)","Blackpool","G6/G7","30","30","60030","61710"
"In post","2022","Cabinet Office","North West (England)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Blackpool","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","EO","20","20","25080","24100"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","G6/G7","85","85","58810","52630"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","SEO/HEO","125","125","34510","37300"
"In post","2022","Cabinet Office","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Liverpool","AA/AO","25","20","21050","21170"
"In post","2022","Cabinet Office","North West (England)","Liverpool","EO","70","70","25690","25520"
"In post","2022","Cabinet Office","North West (England)","Liverpool","G6/G7","120","120","56470","51600"
"In post","2022","Cabinet Office","North West (England)","Liverpool","SCS level","15","15","96760","91550"
"In post","2022","Cabinet Office","North West (England)","Liverpool","SEO/HEO","240","240","35270","37300"
"In post","2022","Cabinet Office","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Manchester","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Manchester","G6/G7","85","85","57330","52990"
"In post","2022","Cabinet Office","North West (England)","Manchester","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Manchester","SEO/HEO","60","60","34450","33300"
"In post","2022","Cabinet Office","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","West Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
