"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","40","35","60010","60000"
"In post","2022","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","40","35","64620","68680"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Registers of Scotland","Scottish Government","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Registers of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Registers of Scotland","Scottish Government","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Courts and Tribunals Service","Scottish Government","Unknown","25","25","[c]","[c]"
"In post","2022","Legal","Scottish Prison Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Prison Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Prison Service","Scottish Government","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","30","30","58680","55000"
"In post","2022","Legal","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Serious Fraud Office","Attorney General's Departments","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Serious Fraud Office","Attorney General's Departments","Unknown","20","20","[c]","[c]"
"In post","2022","Legal","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","30","48750","44220"
"In post","2022","Legal","The Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","25","25","[c]","[c]"
"In post","2022","Legal","The National Archives","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The National Archives","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The National Archives","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The National Archives","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Debt Management Office","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","UK Export Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","UK Export Finance","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","UK Health Security Agency","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Health Security Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Health Security Agency","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","UK Supreme Court","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","UK Supreme Court","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Revenue Authority","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","565","515","31810","30950"
"In post","2022","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","40","40","28660","28420"
"In post","2022","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Undeclared","90","80","32880","31320"
"In post","2022","No function","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","110","105","26400","24250"
"In post","2022","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1945","1855","30380","27960"
"In post","2022","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","LGBO","145","145","27230","24920"
"In post","2022","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Undeclared","330","310","33650","30240"
"In post","2022","No function","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","285","260","29930","26520"
"In post","2022","No function","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","1400","1380","48930","49700"
"In post","2022","No function","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","195","195","46070","40600"
"In post","2022","No function","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","175","170","46670","41700"
"In post","2022","No function","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","2240","2230","35240","29250"
"In post","2022","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","10","5","[c]","[c]"
"In post","2022","No function","Charity Commission","Charity Commission","Heterosexual / straight","165","160","32970","29160"
"In post","2022","No function","Charity Commission","Charity Commission","LGBO","10","10","[c]","[c]"
"In post","2022","No function","Charity Commission","Charity Commission","Undeclared","10","10","[c]","[c]"
"In post","2022","No function","Charity Commission","Charity Commission","Unknown","120","110","29750","26860"
"In post","2022","No function","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","360","330","28060","22740"
"In post","2022","No function","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","20","20","[c]","[c]"
"In post","2022","No function","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","40","40","27240","22740"
"In post","2022","No function","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","120","105","23890","22740"
"In post","2022","No function","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","195","180","28320","25120"
"In post","2022","No function","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","15","15","[c]","[c]"
"In post","2022","No function","Criminal Injuries Compensation Authority","Ministry of Justice","Undeclared","25","20","[c]","[c]"
"In post","2022","No function","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","80","75","25900","25120"
"In post","2022","No function","Crown Commercial Service","Cabinet Office","Heterosexual / straight","145","145","42060","40260"
"In post","2022","No function","Crown Commercial Service","Cabinet Office","LGBO","15","15","[c]","[c]"
"In post","2022","No function","Crown Commercial Service","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Crown Commercial Service","Cabinet Office","Unknown","35","35","42750","38330"
"In post","2022","No function","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","1310","1220","28130","23230"
"In post","2022","No function","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","65","65","24940","22480"
"In post","2022","No function","Crown Office and Procurator Fiscal Service","Scottish Government","Undeclared","65","60","29060","23230"
"In post","2022","No function","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","50","45","27550","25230"
