"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Cheshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Male","Heterosexual / straight","30","30","34960","31830"
"In post","2022","Other ethnicity","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","40","35","31290","27570"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","35","35","35280","33000"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Female","Heterosexual / straight","35","35","27200","27570"
"In post","2022","Other ethnicity","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Male","Heterosexual / straight","30","30","33600","28460"
"In post","2022","Other ethnicity","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
