"Status","Year","Age","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","No function","HM Courts and Tribunals Service","4925","4495","27120","23720"
"In post","2022","50-59","No function","HM Land Registry","2045","1835","30530","27130"
"In post","2022","50-59","No function","HM Prison and Probation Service","15305","14495","32370","31650"
"In post","2022","50-59","No function","HM Revenue and Customs (excl. agencies)","9045","8190","31780","26820"
"In post","2022","50-59","No function","HM Treasury (excl. agencies)","105","105","50160","42490"
"In post","2022","50-59","No function","Institute for Apprenticeships and Technical Education","45","45","52780","50370"
"In post","2022","50-59","No function","Intellectual Property Office","230","215","40240","31720"
"In post","2022","50-59","No function","Legal Aid Agency","275","260","33050","26900"
"In post","2022","50-59","No function","Maritime and Coastguard Agency","235","230","38980","35080"
"In post","2022","50-59","No function","Medicines and Healthcare Products Regulatory Agency","205","200","55950","53730"
"In post","2022","50-59","No function","Ministry of Justice (excl. agencies)","440","430","42600","38370"
"In post","2022","50-59","No function","National Crime Agency","1390","1370","43970","40700"
"In post","2022","50-59","No function","National Infrastructure Commission","5","5","[c]","[c]"
"In post","2022","50-59","No function","National Savings and Investments","20","20","60370","40290"
"In post","2022","50-59","No function","Northern Ireland Office","25","25","49680","40900"
"In post","2022","50-59","No function","Office for Standards in Education, Children's Services and Skills","490","475","58350","51360"
"In post","2022","50-59","No function","Office of Gas and Electricity Markets","85","85","47900","40380"
"In post","2022","50-59","No function","Office of Qualifications and Examinations Regulation","40","40","48440","46660"
"In post","2022","50-59","No function","Office of Rail and Road","75","70","62100","62210"
"In post","2022","50-59","No function","Office of the Public Guardian","260","245","26280","25120"
"In post","2022","50-59","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Planning Inspectorate","200","185","46870","47660"
"In post","2022","50-59","No function","Registers of Scotland","300","285","34110","30840"
"In post","2022","50-59","No function","Scottish Courts and Tribunals Service","485","440","27770","23780"
"In post","2022","50-59","No function","Scottish Prison Service","1245","1190","35840","35000"
"In post","2022","50-59","No function","Serious Fraud Office","15","15","46760","36060"
"In post","2022","50-59","No function","Standards and Testing Agency","20","20","44740","37100"
"In post","2022","50-59","No function","Teaching Regulation Agency","15","15","35860","29550"
"In post","2022","50-59","No function","The Insolvency Service","345","330","32240","26290"
"In post","2022","50-59","No function","The National Archives","75","75","37290","33330"
"In post","2022","50-59","No function","UK Health Security Agency","1175","1095","51070","44020"
"In post","2022","50-59","No function","UK Hydrographic Office","125","120","33310","29290"
"In post","2022","50-59","No function","UK Statistics Authority","765","600","27050","20350"
"In post","2022","50-59","No function","Vehicle Certification Agency","35","30","42170","38860"
"In post","2022","50-59","No function","Water Services Regulation Authority","20","20","54630","53720"
"In post","2022","50-59","No function","Welsh Revenue Authority","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Advisory, Conciliation and Arbitration Service","25","25","41430","36500"
"In post","2022","50-59","Project Delivery","Animal and Plant Health Agency","40","40","30410","24920"
"In post","2022","50-59","Project Delivery","Cabinet Office (excl. agencies)","55","55","85940","71140"
"In post","2022","50-59","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","15","15","38260","29750"
"In post","2022","50-59","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Companies House","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Competition and Markets Authority","85","85","70220","62890"
"In post","2022","50-59","Project Delivery","Crown Commercial Service","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Equipment and Support","2510","2455","40980","40000"
"In post","2022","50-59","Project Delivery","Defence Science and Technology Laboratory","315","305","45690","47010"
"In post","2022","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for Education (excl. agencies)","15","15","45830","40940"
"In post","2022","50-59","Project Delivery","Department for International Trade","10","10","49790","51840"
"In post","2022","50-59","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","25","25","45960","48200"
"In post","2022","50-59","Project Delivery","Department for Transport (excl. agencies)","70","70","62380","56290"
"In post","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","630","585","37060","34290"
"In post","2022","50-59","Project Delivery","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Licensing Agency","30","30","35290","31450"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Standards Agency","30","30","39900","38720"
"In post","2022","50-59","Project Delivery","Estyn","40","40","72320","75480"
"In post","2022","50-59","Project Delivery","FCDO Services","20","20","42060","41740"
"In post","2022","50-59","Project Delivery","Food Standards Agency","10","10","45680","51300"
"In post","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","355","340","57610","60720"
"In post","2022","50-59","Project Delivery","Government Internal Audit Agency","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Government Legal Department","15","15","48530","50500"
"In post","2022","50-59","Project Delivery","Health and Safety Executive","25","25","39260","36730"
"In post","2022","50-59","Project Delivery","HM Courts and Tribunals Service","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Land Registry","55","55","42460","38550"
"In post","2022","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","1810","1740","48280","42340"
"In post","2022","50-59","Project Delivery","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Intellectual Property Office","15","15","54560","56450"
"In post","2022","50-59","Project Delivery","Met Office","120","115","43900","41990"
"In post","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","830","815","45880","40580"
"In post","2022","50-59","Project Delivery","Ministry of Justice (excl. agencies)","40","40","50020","51280"
"In post","2022","50-59","Project Delivery","National Crime Agency","20","20","45050","45480"
"In post","2022","50-59","Project Delivery","National Savings and Investments","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Registers of Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Rural Payments Agency","35","35","40280","36130"
"In post","2022","50-59","Project Delivery","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Submarine Delivery Agency","375","370","49830","46710"
"In post","2022","50-59","Project Delivery","The Insolvency Service","20","20","45220","46880"
"In post","2022","50-59","Project Delivery","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Space Agency","30","30","51590","49200"
"In post","2022","50-59","Project Delivery","UK Statistics Authority","60","60","42660","37580"
"In post","2022","50-59","Project Delivery","Valuation Office Agency","25","25","42800","42750"
"In post","2022","50-59","Project Delivery","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Wilton Park","10","10","36710","32700"
"In post","2022","50-59","Property","Cabinet Office (excl. agencies)","30","30","57320","54270"
"In post","2022","50-59","Property","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Crown Prosecution Service","15","15","35480","32260"
"In post","2022","50-59","Property","Defence Electronics and Components Agency","5","5","[c]","[c]"
"In post","2022","50-59","Property","Defence Equipment and Support","115","110","28980","26070"
"In post","2022","50-59","Property","Defence Science and Technology Laboratory","15","15","47850","47010"
"In post","2022","50-59","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Education (excl. agencies)","165","165","55840","61010"
"In post","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","135","125","40610","36970"
"In post","2022","50-59","Property","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Transport (excl. agencies)","5","5","[c]","[c]"
"In post","2022","50-59","Property","Department for Work and Pensions (excl. agencies)","80","80","43580","37860"
"In post","2022","50-59","Property","Department of Health and Social Care (excl. agencies)","5","5","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Licensing Agency","20","15","31280","28760"
"In post","2022","50-59","Property","Driver and Vehicle Standards Agency","15","15","31040","26780"
"In post","2022","50-59","Property","FCDO Services","95","95","45460","44090"
"In post","2022","50-59","Property","Foreign, Commonwealth and Development Office (excl. agencies)","45","45","54970","49300"
"In post","2022","50-59","Property","Government Property Agency","80","80","57340","54700"
"In post","2022","50-59","Property","Health and Safety Executive","10","10","[c]","[c]"
