"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","North Yorkshire CC","SEO/HEO","SEO","25","25","37290","36100"
"In post","2022","Animal and Plant Health Agency","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","AA/AO","AO","10","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","EO","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","EO","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","SEO/HEO","SEO","10","10","37460","37240"
"In post","2022","Animal and Plant Health Agency","Redbridge and Waltham Forest","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","EO","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","SEO/HEO","SEO","15","15","40780","37690"
"In post","2022","Animal and Plant Health Agency","Somerset CC","EO","EO","10","10","25630","26150"
"In post","2022","Animal and Plant Health Agency","Somerset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Somerset CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Somerset CC","SEO/HEO","SEO","15","15","38100","36780"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","AA/AO","AO","10","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","AA/AO","AO","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West Wales","AA/AO","AO","55","50","21350","21300"
"In post","2022","Animal and Plant Health Agency","South West Wales","EO","EO","45","40","25500","25190"
"In post","2022","Animal and Plant Health Agency","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West Wales","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West Wales","SEO/HEO","HEO","10","10","29740","29430"
"In post","2022","Animal and Plant Health Agency","South West Wales","SEO/HEO","SEO","35","30","37510","36970"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","AA/AO","AO","35","35","21300","21300"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","EO","EO","15","15","25270","24920"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","EO","EO","15","15","24780","24920"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","SEO/HEO","SEO","15","15","42750","38300"
"In post","2022","Animal and Plant Health Agency","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Telford and Wrekin","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Thurrock","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Thurrock","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","AA/AO","AO","15","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","Tyneside","EO","EO","15","15","25650","25190"
"In post","2022","Animal and Plant Health Agency","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Surrey","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Surrey","AA/AO","AO","185","180","24340","24370"
"In post","2022","Animal and Plant Health Agency","West Surrey","EO","EO","155","145","28260","27960"
"In post","2022","Animal and Plant Health Agency","West Surrey","G6/G7","G6","20","20","65890","65870"
"In post","2022","Animal and Plant Health Agency","West Surrey","G6/G7","G7","45","45","54330","53870"
"In post","2022","Animal and Plant Health Agency","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Surrey","SEO/HEO","HEO","120","115","33250","32650"
"In post","2022","Animal and Plant Health Agency","West Surrey","SEO/HEO","SEO","110","105","40330","39420"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","EO","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (South West)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wiltshire","EO","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","AA/AO","AO","35","35","21500","21300"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","EO","EO","45","45","25560","25190"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","SEO/HEO","HEO","40","35","30290","30040"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","SEO/HEO","SEO","30","30","38870","37210"
"In post","2022","Animal and Plant Health Agency","York","AA/AO","AO","55","50","22060","21300"
"In post","2022","Animal and Plant Health Agency","York","EO","EO","10","10","25960","24920"
"In post","2022","Animal and Plant Health Agency","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","EO","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","G6/G7","G6","10","10","66710","65180"
"In post","2022","Attorney General's Office","Westminster","G6/G7","G7","10","10","52960","51250"
"In post","2022","Attorney General's Office","Westminster","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","10","10","57570","53410"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","20","20","30080","29250"
"In post","2022","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire","SEO/HEO","HEO","25","25","30150","29250"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","G6/G7","G6","15","15","75710","70880"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","G6/G7","G7","25","25","59340","56520"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","SCS level","SCS level","10","10","118080","110000"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","SEO/HEO","HEO","45","45","29860","29250"
"In post","2022","Cabinet Office (excl. agencies)","Birmingham","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Blackpool","G6/G7","G6","10","10","69160","64500"
"In post","2022","Cabinet Office (excl. agencies)","Blackpool","G6/G7","G7","20","20","55690","49700"
"In post","2022","Cabinet Office (excl. agencies)","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
