"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","G6/G7","Male","25","20","[c]","[c]"
"In post","2022","60-64","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Other","AA/AO","Female","895","775","21600","21380"
"In post","2022","60-64","Other","AA/AO","Male","660","625","20850","20970"
"In post","2022","60-64","Other","EO","Female","420","350","27470","27570"
"In post","2022","60-64","Other","EO","Male","525","490","27410","27570"
"In post","2022","60-64","Other","G6/G7","Female","45","35","59200","57460"
"In post","2022","60-64","Other","G6/G7","Male","100","90","62520","58180"
"In post","2022","60-64","Other","SCS level","Female","10","10","[c]","[c]"
"In post","2022","60-64","Other","SCS level","Male","20","20","[c]","[c]"
"In post","2022","60-64","Other","SEO/HEO","Female","250","220","36300","35140"
"In post","2022","60-64","Other","SEO/HEO","Male","435","405","37520","36300"
"In post","2022","60-64","Other","Unknown","Female","5","5","[c]","[c]"
"In post","2022","60-64","Other","Unknown","Male","115","115","39950","37300"
"In post","2022","60-64","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","G6/G7","Female","10","5","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","G6/G7","Male","30","25","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","AA/AO","Female","45","35","24010","24270"
"In post","2022","60-64","Policy","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Policy","EO","Female","105","95","29110","29430"
"In post","2022","60-64","Policy","EO","Male","50","45","29500","29430"
"In post","2022","60-64","Policy","G6/G7","Female","170","155","60560","59750"
"In post","2022","60-64","Policy","G6/G7","Male","215","195","63670","62120"
"In post","2022","60-64","Policy","SCS level","Female","30","25","[c]","[c]"
"In post","2022","60-64","Policy","SCS level","Male","60","55","95060","84560"
"In post","2022","60-64","Policy","SEO/HEO","Female","220","195","38670","38160"
"In post","2022","60-64","Policy","SEO/HEO","Male","210","185","39740","39230"
"In post","2022","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","AA/AO","Female","50","40","22120","21260"
"In post","2022","60-64","Project Delivery","AA/AO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","EO","Female","65","55","28220","27570"
"In post","2022","60-64","Project Delivery","EO","Male","30","25","28300","27570"
"In post","2022","60-64","Project Delivery","G6/G7","Female","95","85","59070","57440"
"In post","2022","60-64","Project Delivery","G6/G7","Male","175","155","58410","56000"
"In post","2022","60-64","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","SEO/HEO","Female","245","200","36930","35980"
"In post","2022","60-64","Project Delivery","SEO/HEO","Male","325","280","39390","40520"
"In post","2022","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Unknown","Male","25","25","[c]","[c]"
"In post","2022","60-64","Property","AA/AO","Female","75","65","20380","21250"
"In post","2022","60-64","Property","AA/AO","Male","115","110","19100","17480"
"In post","2022","60-64","Property","EO","Female","75","65","28180","27000"
"In post","2022","60-64","Property","EO","Male","70","65","27810","27210"
"In post","2022","60-64","Property","G6/G7","Female","35","35","58860","58090"
"In post","2022","60-64","Property","G6/G7","Male","130","120","60920","59370"
"In post","2022","60-64","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Property","SEO/HEO","Female","95","80","38400","37710"
"In post","2022","60-64","Property","SEO/HEO","Male","285","250","39470","38750"
"In post","2022","60-64","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","EO","Female","10","5","[c]","[c]"
"In post","2022","60-64","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Science and Engineering","AA/AO","Male","125","120","22230","22750"
"In post","2022","60-64","Science and Engineering","EO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Science and Engineering","EO","Male","140","130","27200","26930"
"In post","2022","60-64","Science and Engineering","G6/G7","Female","35","30","61820","59020"
"In post","2022","60-64","Science and Engineering","G6/G7","Male","215","190","57690","57480"
"In post","2022","60-64","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Science and Engineering","SEO/HEO","Female","70","60","37960","38210"
"In post","2022","60-64","Science and Engineering","SEO/HEO","Male","405","370","39620","39900"
"In post","2022","60-64","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","Unknown","Male","50","40","45340","44180"
"In post","2022","60-64","Security","AA/AO","Female","55","45","21290","21140"
"In post","2022","60-64","Security","AA/AO","Male","560","510","24300","20560"
"In post","2022","60-64","Security","EO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Security","EO","Male","45","40","31040","28650"
"In post","2022","60-64","Security","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","60-64","Security","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","60-64","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","SEO/HEO","Female","30","25","36970","35930"
"In post","2022","60-64","Security","SEO/HEO","Male","110","100","40670","37320"
"In post","2022","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","EO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","G6/G7","Male","15","10","[c]","[c]"
"In post","2022","60-64","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Statistics","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Tax","AA/AO","Female","75","60","21810","21250"
"In post","2022","60-64","Tax","AA/AO","Male","55","50","21490","21250"
"In post","2022","60-64","Tax","EO","Female","185","135","28790","28920"
"In post","2022","60-64","Tax","EO","Male","120","95","29140","28920"
"In post","2022","60-64","Tax","G6/G7","Female","75","60","62490","62120"
"In post","2022","60-64","Tax","G6/G7","Male","150","115","63890","63140"
"In post","2022","60-64","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tax","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Tax","SEO/HEO","Female","280","220","37290","35980"
"In post","2022","60-64","Tax","SEO/HEO","Male","330","265","38390","37930"
"In post","2022","60-64","Unknown","AA/AO","Female","195","165","23210","23230"
"In post","2022","60-64","Unknown","AA/AO","Male","175","165","24810","24020"
"In post","2022","60-64","Unknown","EO","Female","100","90","28940","29990"
"In post","2022","60-64","Unknown","EO","Male","110","100","30140","30040"
"In post","2022","60-64","Unknown","G6/G7","Female","105","90","64050","62170"
"In post","2022","60-64","Unknown","G6/G7","Male","170","160","67440","66260"
"In post","2022","60-64","Unknown","SCS level","Female","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Male","50","45","109680","101840"
"In post","2022","60-64","Unknown","SEO/HEO","Female","170","150","40180","38580"
"In post","2022","60-64","Unknown","SEO/HEO","Male","235","210","41000","39520"
"In post","2022","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Veterinarian","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Veterinarian","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","65+","Commercial","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","65+","Commercial","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","65+","Commercial","EO","Female","5","5","[c]","[c]"
"In post","2022","65+","Commercial","EO","Male","10","5","[c]","[c]"
"In post","2022","65+","Commercial","G6/G7","Female","10","5","[c]","[c]"
"In post","2022","65+","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","65+","Commercial","SEO/HEO","Male","30","25","40090","40980"
"In post","2022","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","65+","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","EO","Female","5","5","[c]","[c]"
"In post","2022","65+","Communications","EO","Male","5","5","[c]","[c]"
"In post","2022","65+","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","65+","Communications","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","65+","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","AA/AO","Female","60","40","22860","22740"
"In post","2022","65+","Counter Fraud","AA/AO","Male","25","20","[c]","[c]"
"In post","2022","65+","Counter Fraud","EO","Female","80","55","27970","27570"
"In post","2022","65+","Counter Fraud","EO","Male","90","60","28500","27570"
"In post","2022","65+","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","SEO/HEO","Male","30","20","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","EO","Female","30","25","28180","27570"
"In post","2022","65+","Digital, Data and Technology","EO","Male","50","40","28830","27570"
"In post","2022","65+","Digital, Data and Technology","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","G6/G7","Male","45","40","60450","59750"
"In post","2022","65+","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","SEO/HEO","Female","40","35","38660","36220"
"In post","2022","65+","Digital, Data and Technology","SEO/HEO","Male","110","90","40330","39280"
"In post","2022","65+","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
