"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","SEO/HEO","180","[c]","36230","35570"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","SEO/HEO","45","[c]","36210","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Security","AA/AO","35","[c]","26070","24540"
"New entrant CS","2022","30-39","Declared non-disabled","Security","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","AA/AO","305","[c]","21760","21170"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","EO","230","[c]","27610","27230"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","G6/G7","85","[c]","54790","51380"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","SEO/HEO","305","[c]","36600","38100"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","No function","AA/AO","70","[c]","21840","21260"
"New entrant CS","2022","30-39","Undeclared","No function","EO","80","[c]","27260","27570"
"New entrant CS","2022","30-39","Undeclared","No function","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","No function","SEO/HEO","70","[c]","34710","33210"
"New entrant CS","2022","30-39","Undeclared","No function","Unknown","55","[c]","27420","25890"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","SEO/HEO","45","[c]","36560","37220"
"New entrant CS","2022","30-39","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","G6/G7","70","[c]","68220","67100"
"New entrant CS","2022","30-39","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","SEO/HEO","70","[c]","36300","36500"
"New entrant CS","2022","30-39","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","EO","75","[c]","26750","26590"
"New entrant CS","2022","30-39","Unknown","Communications","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","SEO/HEO","60","[c]","35770","33080"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","EO","75","[c]","27790","26590"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Debt","AA/AO","80","[c]","21250","21250"
"New entrant CS","2022","30-39","Unknown","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","EO","45","[c]","27010","27130"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","G6/G7","80","[c]","55180","53720"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","SEO/HEO","145","[c]","36180","36500"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","SEO/HEO","80","[c]","37320","36660"
"New entrant CS","2022","30-39","Unknown","Human Resources","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","SEO/HEO","35","[c]","34960","33530"
"New entrant CS","2022","30-39","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","No function","AA/AO","1245","[c]","22540","21260"
"New entrant CS","2022","30-39","Unknown","No function","EO","450","[c]","27960","27320"
"New entrant CS","2022","30-39","Unknown","No function","G6/G7","165","[c]","55610","53360"
"New entrant CS","2022","30-39","Unknown","No function","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","No function","SEO/HEO","580","[c]","35080","34260"
"New entrant CS","2022","30-39","Unknown","No function","Unknown","785","[c]","26580","24800"
"New entrant CS","2022","30-39","Unknown","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","SEO/HEO","75","[c]","37460","38650"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","AA/AO","45","[c]","22170","21750"
"New entrant CS","2022","30-39","Unknown","Property","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","SEO/HEO","35","[c]","36110","35080"
"New entrant CS","2022","30-39","Unknown","Security","AA/AO","70","[c]","25220","25000"
"New entrant CS","2022","30-39","Unknown","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","AA/AO","355","[c]","21760","21260"
"New entrant CS","2022","30-39","Unknown","Unknown","EO","565","[c]","26630","27230"
"New entrant CS","2022","30-39","Unknown","Unknown","G6/G7","130","[c]","59010","57190"
"New entrant CS","2022","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SEO/HEO","330","[c]","36460","35540"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
