"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wales","Swansea","Male","Heterosexual / straight","2400","2315","30860","26470"
"In post","2022","Wales","Swansea","Male","LGBO","130","125","27860","22220"
"In post","2022","Wales","Swansea","Male","Undeclared","610","580","29750","26130"
"In post","2022","Wales","Swansea","Male","Unknown","600","565","28330","24100"
"In post","2022","Wales","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Birmingham","Female","Heterosexual / straight","4900","4485","31240","27570"
"In post","2022","West Midlands (England)","Birmingham","Female","LGBO","220","210","31870","27570"
"In post","2022","West Midlands (England)","Birmingham","Female","Undeclared","550","490","30920","27570"
"In post","2022","West Midlands (England)","Birmingham","Female","Unknown","1720","1550","29100","26590"
"In post","2022","West Midlands (England)","Birmingham","Male","Heterosexual / straight","3625","3530","33520","28920"
"In post","2022","West Midlands (England)","Birmingham","Male","LGBO","230","225","32330","27570"
"In post","2022","West Midlands (England)","Birmingham","Male","Undeclared","415","405","33300","27780"
"In post","2022","West Midlands (England)","Birmingham","Male","Unknown","1370","1320","31360","27570"
"In post","2022","West Midlands (England)","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Coventry","Female","Heterosexual / straight","1080","1010","36090","32230"
"In post","2022","West Midlands (England)","Coventry","Female","LGBO","45","45","34880","30930"
"In post","2022","West Midlands (England)","Coventry","Female","Undeclared","105","100","34140","31000"
"In post","2022","West Midlands (England)","Coventry","Female","Unknown","330","300","35850","32300"
"In post","2022","West Midlands (England)","Coventry","Male","Heterosexual / straight","650","640","38960","36500"
"In post","2022","West Midlands (England)","Coventry","Male","LGBO","45","45","37230","31490"
"In post","2022","West Midlands (England)","Coventry","Male","Undeclared","70","65","37960","36500"
"In post","2022","West Midlands (England)","Coventry","Male","Unknown","230","220","38790","36500"
"In post","2022","West Midlands (England)","Coventry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Coventry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Dudley","Female","Heterosexual / straight","530","450","25820","27080"
"In post","2022","West Midlands (England)","Dudley","Female","LGBO","15","10","[c]","[c]"
"In post","2022","West Midlands (England)","Dudley","Female","Undeclared","65","50","24210","21260"
"In post","2022","West Midlands (England)","Dudley","Female","Unknown","170","135","24410","21260"
"In post","2022","West Midlands (England)","Dudley","Male","Heterosexual / straight","200","190","26880","27570"
"In post","2022","West Midlands (England)","Dudley","Male","LGBO","20","20","[c]","[c]"
"In post","2022","West Midlands (England)","Dudley","Male","Undeclared","40","35","26580","26120"
"In post","2022","West Midlands (England)","Dudley","Male","Unknown","70","65","26220","27570"
"In post","2022","West Midlands (England)","Dudley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Dudley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Herefordshire, County of","Female","Heterosexual / straight","185","175","28110","26670"
"In post","2022","West Midlands (England)","Herefordshire, County of","Female","LGBO","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","Herefordshire, County of","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","West Midlands (England)","Herefordshire, County of","Female","Unknown","40","35","27570","25900"
"In post","2022","West Midlands (England)","Herefordshire, County of","Male","Heterosexual / straight","155","150","30250","27570"
"In post","2022","West Midlands (England)","Herefordshire, County of","Male","LGBO","5","5","[c]","[c]"
"In post","2022","West Midlands (England)","Herefordshire, County of","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","West Midlands (England)","Herefordshire, County of","Male","Unknown","40","40","26960","22750"
"In post","2022","West Midlands (England)","Herefordshire, County of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Herefordshire, County of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Female","Heterosexual / straight","210","185","27270","27570"
"In post","2022","West Midlands (England)","Sandwell","Female","LGBO","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Female","Unknown","85","75","26320","27570"
"In post","2022","West Midlands (England)","Sandwell","Male","Heterosexual / straight","120","120","29800","27570"
"In post","2022","West Midlands (England)","Sandwell","Male","LGBO","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Male","Unknown","25","25","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Sandwell","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Shropshire","Female","Heterosexual / straight","420","385","28960","26670"
"In post","2022","West Midlands (England)","Shropshire","Female","LGBO","20","20","[c]","[c]"
"In post","2022","West Midlands (England)","Shropshire","Female","Undeclared","35","30","30170","27340"
"In post","2022","West Midlands (England)","Shropshire","Female","Unknown","70","60","29040","27570"
"In post","2022","West Midlands (England)","Shropshire","Male","Heterosexual / straight","535","525","30560","29670"
"In post","2022","West Midlands (England)","Shropshire","Male","LGBO","20","20","[c]","[c]"
"In post","2022","West Midlands (England)","Shropshire","Male","Undeclared","70","65","30820","29670"
"In post","2022","West Midlands (England)","Shropshire","Male","Unknown","85","80","31930","29400"
"In post","2022","West Midlands (England)","Shropshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Shropshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Solihull","Female","Heterosexual / straight","450","410","28600","26440"
"In post","2022","West Midlands (England)","Solihull","Female","LGBO","20","15","[c]","[c]"
"In post","2022","West Midlands (England)","Solihull","Female","Undeclared","55","50","29090","27470"
"In post","2022","West Midlands (England)","Solihull","Female","Unknown","80","75","28620","24880"
"In post","2022","West Midlands (England)","Solihull","Male","Heterosexual / straight","345","330","28940","27370"
"In post","2022","West Midlands (England)","Solihull","Male","LGBO","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","Solihull","Male","Undeclared","35","30","31230","30830"
"In post","2022","West Midlands (England)","Solihull","Male","Unknown","60","55","30450","24880"
"In post","2022","West Midlands (England)","Solihull","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Solihull","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Staffordshire CC","Female","Heterosexual / straight","1715","1585","30590","27570"
"In post","2022","West Midlands (England)","Staffordshire CC","Female","LGBO","120","120","28190","26610"
"In post","2022","West Midlands (England)","Staffordshire CC","Female","Undeclared","165","155","31420","27570"
"In post","2022","West Midlands (England)","Staffordshire CC","Female","Unknown","330","295","28020","26220"
"In post","2022","West Midlands (England)","Staffordshire CC","Male","Heterosexual / straight","1450","1405","32390","28550"
"In post","2022","West Midlands (England)","Staffordshire CC","Male","LGBO","70","65","28410","26880"
"In post","2022","West Midlands (England)","Staffordshire CC","Male","Undeclared","190","180","32670","30130"
"In post","2022","West Midlands (England)","Staffordshire CC","Male","Unknown","300","285","29140","26830"
"In post","2022","West Midlands (England)","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Female","Heterosexual / straight","660","590","26470","23720"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Female","LGBO","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Female","Undeclared","60","50","27750","23880"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Female","Unknown","135","115","27110","24800"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Male","Heterosexual / straight","305","285","27210","25120"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Male","LGBO","20","20","[c]","[c]"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Male","Undeclared","35","30","28630","26130"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Male","Unknown","65","60","28140","25870"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Stoke-on-Trent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Telford and Wrekin","Female","Heterosexual / straight","810","730","33360","27570"
"In post","2022","West Midlands (England)","Telford and Wrekin","Female","LGBO","30","25","[c]","[c]"
"In post","2022","West Midlands (England)","Telford and Wrekin","Female","Undeclared","110","95","30960","27570"
"In post","2022","West Midlands (England)","Telford and Wrekin","Female","Unknown","230","205","32660","27570"
"In post","2022","West Midlands (England)","Telford and Wrekin","Male","Heterosexual / straight","535","520","37640","33370"
"In post","2022","West Midlands (England)","Telford and Wrekin","Male","LGBO","40","40","32400","27570"
"In post","2022","West Midlands (England)","Telford and Wrekin","Male","Undeclared","85","85","35710","33370"
"In post","2022","West Midlands (England)","Telford and Wrekin","Male","Unknown","175","165","38580","33080"
"In post","2022","West Midlands (England)","Telford and Wrekin","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Telford and Wrekin","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Walsall","Female","Heterosexual / straight","315","265","26500","27570"
"In post","2022","West Midlands (England)","Walsall","Female","LGBO","10","10","[c]","[c]"
"In post","2022","West Midlands (England)","Walsall","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","West Midlands (England)","Walsall","Female","Unknown","110","85","24850","23170"
"In post","2022","West Midlands (England)","Walsall","Male","Heterosexual / straight","120","115","26120","26520"
"In post","2022","West Midlands (England)","Walsall","Male","LGBO","15","15","[c]","[c]"
"In post","2022","West Midlands (England)","Walsall","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","West Midlands (England)","Walsall","Male","Unknown","50","45","24450","26120"
"In post","2022","West Midlands (England)","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Walsall","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Warwickshire CC","Female","Heterosexual / straight","580","515","28160","26900"
"In post","2022","West Midlands (England)","Warwickshire CC","Female","LGBO","30","30","28720","24800"
"In post","2022","West Midlands (England)","Warwickshire CC","Female","Undeclared","70","65","26110","22000"
