"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Health and Safety Executive","Outside London","LGBO","95","90","37280","31660"
"In post","2022","No function","Health and Safety Executive","Outside London","Undeclared","340","325","43750","41480"
"In post","2022","No function","Health and Safety Executive","Outside London","Unknown","180","170","42180","39740"
"In post","2022","No function","HM Courts and Tribunals Service","London","Heterosexual / straight","2560","2400","29970","24310"
"In post","2022","No function","HM Courts and Tribunals Service","London","LGBO","115","110","32430","28310"
"In post","2022","No function","HM Courts and Tribunals Service","London","Undeclared","430","400","31520","28310"
"In post","2022","No function","HM Courts and Tribunals Service","London","Unknown","745","710","27940","23720"
"In post","2022","No function","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","8405","7415","24870","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Outside London","LGBO","400","385","24040","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Outside London","Undeclared","1335","1190","25400","21300"
"In post","2022","No function","HM Courts and Tribunals Service","Outside London","Unknown","1280","1170","23470","20970"
"In post","2022","No function","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Land Registry","London","Heterosexual / straight","130","120","35870","31060"
"In post","2022","No function","HM Land Registry","London","LGBO","5","5","[c]","[c]"
"In post","2022","No function","HM Land Registry","London","Undeclared","25","25","[c]","[c]"
"In post","2022","No function","HM Land Registry","London","Unknown","60","60","32940","30600"
"In post","2022","No function","HM Land Registry","Outside London","Heterosexual / straight","2925","2620","28940","27130"
"In post","2022","No function","HM Land Registry","Outside London","LGBO","135","130","27570","27130"
"In post","2022","No function","HM Land Registry","Outside London","Undeclared","495","425","30490","27130"
"In post","2022","No function","HM Land Registry","Outside London","Unknown","1445","1310","26590","27130"
"In post","2022","No function","HM Prison and Probation Service","London","Heterosexual / straight","4755","4595","35900","33550"
"In post","2022","No function","HM Prison and Probation Service","London","LGBO","350","345","36140","33550"
"In post","2022","No function","HM Prison and Probation Service","London","Undeclared","480","460","36970","34380"
"In post","2022","No function","HM Prison and Probation Service","London","Unknown","1560","1480","32640","31020"
"In post","2022","No function","HM Prison and Probation Service","Outside London","Heterosexual / straight","37280","35150","29750","27730"
"In post","2022","No function","HM Prison and Probation Service","Outside London","LGBO","2780","2705","29130","27120"
"In post","2022","No function","HM Prison and Probation Service","Outside London","Undeclared","3610","3360","31170","31360"
"In post","2022","No function","HM Prison and Probation Service","Outside London","Unknown","9765","8960","27840","26560"
"In post","2022","No function","HM Prison and Probation Service","Unknown","Heterosexual / straight","45","45","28610","25470"
"In post","2022","No function","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Prison and Probation Service","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","1810","1735","44280","37930"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","London","LGBO","110","105","43940","38050"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","London","Undeclared","235","225","45320","40910"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","London","Unknown","925","885","41540","37930"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","17450","15975","30740","26820"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","1205","1160","29830","26820"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","1900","1700","31540","28790"
"In post","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","10180","9165","26460","22080"
"In post","2022","No function","HM Treasury (excl. agencies)","London","Heterosexual / straight","1290","1260","48760","52500"
"In post","2022","No function","HM Treasury (excl. agencies)","London","LGBO","155","155","46700","48370"
"In post","2022","No function","HM Treasury (excl. agencies)","London","Undeclared","185","185","45200","41500"
"In post","2022","No function","HM Treasury (excl. agencies)","London","Unknown","45","45","48840","42090"
"In post","2022","No function","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","85","80","41490","31320"
"In post","2022","No function","HM Treasury (excl. agencies)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","No function","HM Treasury (excl. agencies)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","35","35","57110","53950"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","London","Unknown","20","15","[c]","[c]"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","70","70","46890","49960"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","Unknown","35","35","43120","43550"
"In post","2022","No function","Intellectual Property Office","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","No function","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intellectual Property Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intellectual Property Office","London","Unknown","10","10","[c]","[c]"
"In post","2022","No function","Intellectual Property Office","Outside London","Heterosexual / straight","665","625","36020","30530"
"In post","2022","No function","Intellectual Property Office","Outside London","LGBO","50","50","34020","29400"
"In post","2022","No function","Intellectual Property Office","Outside London","Undeclared","55","50","38710","39910"
"In post","2022","No function","Intellectual Property Office","Outside London","Unknown","360","335","35620","28390"
"In post","2022","No function","Legal Aid Agency","London","Heterosexual / straight","125","120","43460","41750"
"In post","2022","No function","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal Aid Agency","London","Undeclared","20","20","[c]","[c]"
"In post","2022","No function","Legal Aid Agency","London","Unknown","5","5","[c]","[c]"
"In post","2022","No function","Legal Aid Agency","Outside London","Heterosexual / straight","785","725","28390","25120"
"In post","2022","No function","Legal Aid Agency","Outside London","LGBO","45","45","26560","25120"
"In post","2022","No function","Legal Aid Agency","Outside London","Undeclared","100","95","26750","25120"
"In post","2022","No function","Legal Aid Agency","Outside London","Unknown","70","65","23440","20970"
"In post","2022","No function","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Maritime and Coastguard Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","720","695","38220","35040"
"In post","2022","No function","Maritime and Coastguard Agency","Outside London","LGBO","30","30","35060","34230"
"In post","2022","No function","Maritime and Coastguard Agency","Outside London","Undeclared","130","125","37900","36040"
