"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Human Resources","AA/AO","AO","40","[c]","22120","21220"
"Leaver CS","2022","20-29","Human Resources","EO","EO","55","[c]","23870","26010"
"Leaver CS","2022","20-29","Human Resources","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","SEO/HEO","HEO","30","[c]","32530","32790"
"Leaver CS","2022","20-29","Human Resources","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","EO","EO","15","[c]","27680","27750"
"Leaver CS","2022","20-29","Intelligence Analysis","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Knowledge and Information Management","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Knowledge and Information Management","EO","EO","15","[c]","25270","24730"
"Leaver CS","2022","20-29","Knowledge and Information Management","SEO/HEO","HEO","25","[c]","29730","28630"
"Leaver CS","2022","20-29","Knowledge and Information Management","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","G6/G7","G7","15","[c]","52790","53050"
"Leaver CS","2022","20-29","Legal","SEO/HEO","HEO","15","[c]","39550","40000"
"Leaver CS","2022","20-29","Legal","SEO/HEO","SEO","10","[c]","38960","37230"
"Leaver CS","2022","20-29","Medicine","AA/AO","AO","10","[c]","22950","23280"
"Leaver CS","2022","20-29","Medicine","EO","EO","15","[c]","28120","27140"
"Leaver CS","2022","20-29","Medicine","SEO/HEO","HEO","10","[c]","33680","34170"
"Leaver CS","2022","20-29","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Delivery","AA/AO","AA","480","[c]","18990","18310"
"Leaver CS","2022","20-29","Operational Delivery","AA/AO","AO","3080","[c]","21510","21260"
"Leaver CS","2022","20-29","Operational Delivery","EO","EO","1165","[c]","27640","27570"
"Leaver CS","2022","20-29","Operational Delivery","G6/G7","G7","35","[c]","53040","53170"
"Leaver CS","2022","20-29","Operational Delivery","SEO/HEO","HEO","195","[c]","31910","32130"
"Leaver CS","2022","20-29","Operational Delivery","SEO/HEO","SEO","80","[c]","39200","40050"
"Leaver CS","2022","20-29","Operational Delivery","Unknown","Unknown","380","[c]","21730","22430"
"Leaver CS","2022","20-29","Operational Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","AA/AO","AA","50","[c]","20530","19810"
"Leaver CS","2022","20-29","Other","AA/AO","AO","165","[c]","21520","21260"
"Leaver CS","2022","20-29","Other","EO","EO","205","[c]","24670","26810"
"Leaver CS","2022","20-29","Other","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","SEO/HEO","HEO","50","[c]","31270","32870"
"Leaver CS","2022","20-29","Other","SEO/HEO","SEO","20","[c]","41800","41960"
"Leaver CS","2022","20-29","Other","Unknown","Unknown","55","[c]","28110","28980"
"Leaver CS","2022","20-29","Planning","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","AA/AO","AO","60","[c]","22880","23160"
"Leaver CS","2022","20-29","Policy","EO","EO","135","[c]","27050","27680"
"Leaver CS","2022","20-29","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","G6/G7","G7","60","[c]","52790","53380"
"Leaver CS","2022","20-29","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","SEO/HEO","HEO","270","[c]","33510","33570"
"Leaver CS","2022","20-29","Policy","SEO/HEO","SEO","55","[c]","40610","40050"
"Leaver CS","2022","20-29","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","AA/AO","AO","15","[c]","23380","23170"
"Leaver CS","2022","20-29","Project Delivery","EO","EO","40","[c]","24780","25310"
"Leaver CS","2022","20-29","Project Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","SEO/HEO","HEO","70","[c]","31310","31950"
"Leaver CS","2022","20-29","Project Delivery","SEO/HEO","SEO","15","[c]","39120","37870"
"Leaver CS","2022","20-29","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","AA/AO","AA","10","[c]","19080","19010"
"Leaver CS","2022","20-29","Property","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","EO","EO","30","[c]","25550","25000"
"Leaver CS","2022","20-29","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","AA/AO","AA","50","[c]","17990","17540"
"Leaver CS","2022","20-29","Science and Engineering","AA/AO","AO","45","[c]","21080","20920"
"Leaver CS","2022","20-29","Science and Engineering","EO","EO","120","[c]","24180","24920"
"Leaver CS","2022","20-29","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","SEO/HEO","HEO","125","[c]","30700","30350"
"Leaver CS","2022","20-29","Science and Engineering","SEO/HEO","SEO","35","[c]","38830","38860"
"Leaver CS","2022","20-29","Science and Engineering","Unknown","Unknown","15","[c]","27480","27540"
"Leaver CS","2022","20-29","Security","AA/AO","AA","20","[c]","20990","19810"
"Leaver CS","2022","20-29","Security","AA/AO","AO","70","[c]","26840","25680"
"Leaver CS","2022","20-29","Security","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","SEO/HEO","HEO","10","[c]","32520","32540"
"Leaver CS","2022","20-29","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","AA/AO","AO","20","[c]","22430","22610"
"Leaver CS","2022","20-29","Statistics","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","SEO/HEO","HEO","15","[c]","33930","33210"
"Leaver CS","2022","20-29","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","AA","95","[c]","21890","21050"
"Leaver CS","2022","20-29","Unknown","AA/AO","AO","1080","[c]","21750","21260"
"Leaver CS","2022","20-29","Unknown","EO","EO","415","[c]","27330","27570"
"Leaver CS","2022","20-29","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","G7","50","[c]","55160","54700"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","HEO","250","[c]","32560","33070"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","SEO","70","[c]","40390","40600"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","SEO/HEO","HEO","20","[c]","33610","33340"
"Leaver CS","2022","30-39","Commercial","SEO/HEO","SEO","35","[c]","38060","37180"
"Leaver CS","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","SEO/HEO","HEO","35","[c]","36080","36420"
"Leaver CS","2022","30-39","Communications","SEO/HEO","SEO","40","[c]","41150","40470"
"Leaver CS","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","EO","EO","50","[c]","27210","26630"
"Leaver CS","2022","30-39","Digital, Data and Technology","G6/G7","G6","15","[c]","68730","67990"
"Leaver CS","2022","30-39","Digital, Data and Technology","G6/G7","G7","95","[c]","55370","54650"
"Leaver CS","2022","30-39","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","SEO/HEO","HEO","85","[c]","33480","33150"
"Leaver CS","2022","30-39","Digital, Data and Technology","SEO/HEO","SEO","100","[c]","41190","40020"
"Leaver CS","2022","30-39","Economics","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Economics","G6/G7","G7","15","[c]","56360","55730"
"Leaver CS","2022","30-39","Economics","SEO/HEO","HEO","15","[c]","36220","34310"
"Leaver CS","2022","30-39","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","EO","EO","20","[c]","25930","26670"
"Leaver CS","2022","30-39","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","G6/G7","G7","20","[c]","54770","54160"
"Leaver CS","2022","30-39","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","SEO/HEO","HEO","35","[c]","33810","33300"
"Leaver CS","2022","30-39","Finance","SEO/HEO","SEO","15","[c]","41840","41960"
"Leaver CS","2022","30-39","Geography","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Geography","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","AA/AO","AO","20","[c]","21480","21170"
"Leaver CS","2022","30-39","Human Resources","EO","EO","25","[c]","26590","27130"
"Leaver CS","2022","30-39","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","G6/G7","G7","15","[c]","53130","52280"
"Leaver CS","2022","30-39","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","SEO/HEO","HEO","35","[c]","32560","32640"
"Leaver CS","2022","30-39","Human Resources","SEO/HEO","SEO","25","[c]","42190","40050"
"Leaver CS","2022","30-39","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Inspector of Education and Training","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","SEO/HEO","HEO","10","[c]","35300","34250"
"Leaver CS","2022","30-39","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","EO","EO","20","[c]","25330","25040"
"Leaver CS","2022","30-39","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","G6/G7","G7","15","[c]","51880","52610"
"Leaver CS","2022","30-39","Knowledge and Information Management","SEO/HEO","HEO","20","[c]","32290","31590"
"Leaver CS","2022","30-39","Knowledge and Information Management","SEO/HEO","SEO","30","[c]","39280","38200"
"Leaver CS","2022","30-39","Legal","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","G6/G7","G6","15","[c]","68180","66080"
"Leaver CS","2022","30-39","Legal","G6/G7","G7","90","[c]","53290","52650"
"Leaver CS","2022","30-39","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","SEO/HEO","HEO","15","[c]","38550","38000"
"Leaver CS","2022","30-39","Legal","SEO/HEO","SEO","10","[c]","44410","39490"
"Leaver CS","2022","30-39","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","AA/AO","AO","20","[c]","22840","23280"
"Leaver CS","2022","30-39","Medicine","EO","EO","15","[c]","31090","31530"
"Leaver CS","2022","30-39","Medicine","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","SCS level","SCS level","10","[c]","89550","89860"
"Leaver CS","2022","30-39","Medicine","SEO/HEO","HEO","25","[c]","36210","34770"
"Leaver CS","2022","30-39","Medicine","SEO/HEO","SEO","10","[c]","42350","42120"
"Leaver CS","2022","30-39","Operational Delivery","AA/AO","AA","260","[c]","18900","18310"
"Leaver CS","2022","30-39","Operational Delivery","AA/AO","AO","1780","[c]","21640","21260"
"Leaver CS","2022","30-39","Operational Delivery","EO","EO","1050","[c]","27910","27570"
"Leaver CS","2022","30-39","Operational Delivery","G6/G7","G6","25","[c]","67700","65490"
"Leaver CS","2022","30-39","Operational Delivery","G6/G7","G7","115","[c]","53970","53360"
"Leaver CS","2022","30-39","Operational Delivery","SCS level","SCS level","10","[c]","85370","85200"
"Leaver CS","2022","30-39","Operational Delivery","SEO/HEO","HEO","210","[c]","32440","31990"
"Leaver CS","2022","30-39","Operational Delivery","SEO/HEO","SEO","190","[c]","40020","40070"
"Leaver CS","2022","30-39","Operational Delivery","Unknown","Unknown","320","[c]","33520","27610"
"Leaver CS","2022","30-39","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","SEO/HEO","SEO","5","[c]","[c]","[c]"
