"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Legal","90","[c]","37640","41750"
"New entrant CS","2022","Legal","The National Archives","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Legal","10","[c]","55670","67000"
"New entrant CS","2022","Legal","UK Supreme Court","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Operational Delivery","35","[c]","26440","20650"
"New entrant CS","2022","No function","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Unknown","810","[c]","31050","28000"
"New entrant CS","2022","No function","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","Operational Delivery","50","[c]","24130","24440"
"New entrant CS","2022","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","320","[c]","25550","21810"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Policy","515","[c]","37850","33570"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","30","[c]","32050","30410"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Communications","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Other","20","[c]","35920","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Policy","260","[c]","34690","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Project Delivery","25","[c]","37170","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","Communications","10","[c]","32780","28500"
"New entrant CS","2022","No function","Department for Education","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","Operational Delivery","100","[c]","34220","32940"
"New entrant CS","2022","No function","Department for Education","Policy","370","[c]","32790","29360"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Economics","20","[c]","36000","33770"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","335","[c]","25520","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Other","25","[c]","37210","29190"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Policy","1160","[c]","37390","33240"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","85","[c]","27540","24370"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Veterinarian","40","[c]","33630","35900"
"New entrant CS","2022","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","International Trade","195","[c]","36820","31800"
"New entrant CS","2022","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Policy","15","[c]","35240","31800"
"New entrant CS","2022","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","75","[c]","28150","26870"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Other","25","[c]","36070","32780"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Planning","30","[c]","36480","36160"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","20","[c]","41440","41020"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Policy","380","[c]","35270","33210"
"New entrant CS","2022","No function","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Operational Delivery","1255","[c]","23840","21840"
"New entrant CS","2022","No function","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Policy","185","[c]","42880","40410"
"New entrant CS","2022","No function","Department for Transport","Science and Engineering","15","[c]","40640","42470"
"New entrant CS","2022","No function","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Unknown","220","[c]","41270","35060"
"New entrant CS","2022","No function","Department for Work and Pensions","Knowledge and Information Management","15","[c]","33400","31660"
"New entrant CS","2022","No function","Department for Work and Pensions","Operational Delivery","6930","[c]","25610","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Other","345","[c]","24030","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","Science and Engineering","65","[c]","27570","26370"
"New entrant CS","2022","No function","Department of Health and Social Care","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Knowledge and Information Management","50","[c]","34070","30460"
"New entrant CS","2022","No function","Department of Health and Social Care","Medicine","75","[c]","75620","84560"
"New entrant CS","2022","No function","Department of Health and Social Care","Operational Delivery","1660","[c]","36560","32330"
"New entrant CS","2022","No function","Department of Health and Social Care","Other","10","[c]","44660","28970"
"New entrant CS","2022","No function","Department of Health and Social Care","Policy","125","[c]","36310","32790"
"New entrant CS","2022","No function","Department of Health and Social Care","Science and Engineering","460","[c]","33810","32330"
"New entrant CS","2022","No function","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Operational Delivery","35","[c]","29220","26930"
"New entrant CS","2022","No function","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Policy","55","[c]","32390","32350"
"New entrant CS","2022","No function","Food Standards Agency","Science and Engineering","45","[c]","32070","30350"
"New entrant CS","2022","No function","Food Standards Agency","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Land Registry","Operational Delivery","345","[c]","24610","22600"
"New entrant CS","2022","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","Operational Delivery","1920","[c]","23150","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","Tax","1940","[c]","27870","26590"
"New entrant CS","2022","No function","HM Revenue and Customs","Unknown","245","[c]","27520","25330"
"New entrant CS","2022","No function","HM Treasury","Economics","25","[c]","33880","29320"
"New entrant CS","2022","No function","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury","Operational Delivery","30","[c]","25340","25880"
"New entrant CS","2022","No function","HM Treasury","Policy","195","[c]","33870","29320"
"New entrant CS","2022","No function","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Defence","Geography","70","[c]","25820","20420"
