"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","AA/AO","60","[c]","20480","20920"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","EO","90","[c]","25630","26360"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","120","[c]","34550","34170"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Outside London","SEO/HEO","40","[c]","34650","34190"
"Leaver Dept.","2022","Declared non-disabled","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Outside London","AA/AO","70","[c]","21440","21820"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Outside London","EO","70","[c]","25690","25100"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Outside London","G6/G7","40","[c]","57320","55050"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Outside London","SEO/HEO","100","[c]","35090","33780"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Outside London","AA/AO","70","[c]","21290","21260"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Outside London","EO","105","[c]","26750","27530"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Outside London","G6/G7","50","[c]","56800","54700"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Outside London","SEO/HEO","100","[c]","35280","35180"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Outside London","AA/AO","120","[c]","21420","21260"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Outside London","EO","120","[c]","27570","27570"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Outside London","SEO/HEO","40","[c]","37040","35310"
"Leaver Dept.","2022","Declared non-disabled","Essex","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Outside London","SEO/HEO","30","[c]","34440","33410"
"Leaver Dept.","2022","Declared non-disabled","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","185","[c]","20540","19880"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","265","[c]","24880","24650"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","220","[c]","56280","53790"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","605","[c]","34120","33520"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Outside London","AA/AO","140","[c]","20650","20400"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Outside London","EO","225","[c]","26050","27570"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Outside London","G6/G7","80","[c]","55580","51060"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Outside London","SEO/HEO","170","[c]","34910","35310"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","EO","50","[c]","25970","26670"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","G6/G7","30","[c]","56360","55310"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","55","[c]","36170","36840"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","AA/AO","65","[c]","22710","22770"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","EO","290","[c]","28190","27520"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","G6/G7","490","[c]","59180","55050"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","SCS level","90","[c]","99230","94180"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","SEO/HEO","720","[c]","36390","36330"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","AA/AO","80","[c]","24040","23770"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","EO","385","[c]","28560","28310"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","G6/G7","1035","[c]","58420","56100"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","SCS level","220","[c]","88120","78540"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","SEO/HEO","1455","[c]","37230","36000"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Outside London","EO","40","[c]","27700","29290"
"Leaver Dept.","2022","Declared non-disabled","Kent","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Outside London","SEO/HEO","40","[c]","35150","33600"
"Leaver Dept.","2022","Declared non-disabled","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Outside London","AA/AO","50","[c]","20850","21260"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Outside London","EO","40","[c]","26790","27570"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Outside London","SEO/HEO","50","[c]","35040","35310"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Outside London","AA/AO","115","[c]","21280","21490"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Outside London","EO","200","[c]","25940","25210"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Outside London","SEO/HEO","105","[c]","34440","32310"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Outside London","AA/AO","30","[c]","21400","20980"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Outside London","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Outside London","SEO/HEO","65","[c]","34920","33300"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","AA/AO","170","[c]","21130","21260"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","EO","150","[c]","26910","27570"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","G6/G7","45","[c]","53670","52080"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","130","[c]","34160","32960"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","London","EO","50","[c]","30840","31060"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","London","EO","85","[c]","30090","31060"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","London","G6/G7","30","[c]","63230","61670"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
