"Status","Year","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Competition and Markets Authority","Inner London - East","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Devon","185","175","44480","45150"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","East Wales","15","15","41100","41290"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Inner London - West","45","40","46330","40050"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","West Midlands","10","10","42140","42700"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","25","25","43940","39020"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Derbyshire and Nottinghamshire","15","15","43700","44090"
"In post","2022","Commercial","Department for Education","Greater Manchester","60","60","39200","36500"
"In post","2022","Commercial","Department for Education","Inner London - West","15","15","53450","54170"
"In post","2022","Commercial","Department for Education","Northumberland, and Tyne and Wear","20","15","36320","36500"
"In post","2022","Commercial","Department for Education","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","South Yorkshire","85","80","35250","36500"
"In post","2022","Commercial","Department for Education","Tees Valley and Durham","40","40","36850","36500"
"In post","2022","Commercial","Department for Education","West Midlands","30","30","39290","36780"
"In post","2022","Commercial","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","10","10","36030","36970"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cheshire","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","20","15","26470","24920"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Devon","10","10","38520","36430"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","East Anglia","25","25","39470","36760"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","East Wales","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","30","25","36690","35900"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","15","15","32030","30140"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Inner London - West","15","15","35470","36910"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","North Yorkshire","15","15","37230","35900"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","30","25","37550","33790"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","West Midlands","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Inner London - West","30","30","37490","38160"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Inner London - West","25","25","42800","40620"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Derbyshire and Nottinghamshire","25","25","34190","32460"
"In post","2022","Commercial","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","36910","34040"
"In post","2022","Commercial","Department for Transport","Hampshire and Isle of Wight","25","25","40440","39040"
"In post","2022","Commercial","Department for Transport","Inner London - West","125","120","50700","45200"
"In post","2022","Commercial","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","West Midlands","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Transport","West Wales and The Valleys","180","165","32630","30730"
"In post","2022","Commercial","Department for Transport","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Derbyshire and Nottinghamshire","25","25","43760","44500"
"In post","2022","Commercial","Department for Work and Pensions","Merseyside","20","20","34040","31710"
"In post","2022","Commercial","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","10","5","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","42880","41770"
"In post","2022","Commercial","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Inner London - East","35","35","50450","53120"
"In post","2022","Commercial","Department of Health and Social Care","Inner London - West","225","220","50890","53360"
"In post","2022","Commercial","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Merseyside","5","5","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Outer London - West and North West","15","15","44280","40270"
"In post","2022","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","West Yorkshire","105","100","46870","42100"
"In post","2022","Commercial","Estyn","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","North Yorkshire","10","10","36650","34440"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","65","65","43770","42370"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Inner London - West","15","15","67230","63000"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Southern Scotland","50","50","38520","39410"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","25","20","29620","25760"
"In post","2022","Commercial","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","Devon","10","10","40040","38550"
"In post","2022","Commercial","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","Outer London - South","5","5","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","Greater Manchester","100","95","36650","33370"
"In post","2022","Commercial","HM Revenue and Customs","Inner London - East","10","5","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","Merseyside","5","5","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","Shropshire and Staffordshire","35","35","40280","40520"
"In post","2022","Commercial","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","Inner London - West","10","10","59220","39430"
