"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","80","75","21490","21520"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","60","50","21570","22560"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","60","55","26640","26050"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","Undeclared","10","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","300","270","57190","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","35","30","55850","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","55","45","57050","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","100","95","36210","34860"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","35","30","36350","34860"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","AA/AO","Heterosexual / straight","185","180","24840","25050"
"In post","2022","Registers of Scotland","Scottish Government","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","AA/AO","Unknown","155","140","24600","25050"
"In post","2022","Registers of Scotland","Scottish Government","EO","Heterosexual / straight","210","200","30720","30840"
"In post","2022","Registers of Scotland","Scottish Government","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","EO","Unknown","110","105","30750","30840"
"In post","2022","Registers of Scotland","Scottish Government","G6/G7","Heterosexual / straight","45","45","63670","62000"
"In post","2022","Registers of Scotland","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","SEO/HEO","Heterosexual / straight","250","245","40580","37710"
"In post","2022","Registers of Scotland","Scottish Government","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Registers of Scotland","Scottish Government","SEO/HEO","Undeclared","30","30","39800","37710"
"In post","2022","Registers of Scotland","Scottish Government","SEO/HEO","Unknown","100","95","40170","37710"
"In post","2022","Revenue Scotland","Scottish Government","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","490","435","21280","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","40","35","21240","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","45","40","21300","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","715","660","21270","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","325","295","25560","25190"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Unknown","280","260","25260","24920"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","65","65","52110","49370"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","35","35","51450","48990"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
