"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Declared non-disabled","Government Property Agency","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Government Property Agency","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Health and Safety Executive","AO","30","30","21370","20730"
"In post","2022","20-29","Declared non-disabled","Health and Safety Executive","EO","120","120","26330","26370"
"In post","2022","20-29","Declared non-disabled","Health and Safety Executive","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Health and Safety Executive","HEO","65","65","32290","31660"
"In post","2022","20-29","Declared non-disabled","Health and Safety Executive","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","AA","85","80","19880","19200"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","AO","645","625","21590","20970"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","EO","250","250","26380","25120"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","HEO","155","155","31870","30450"
"In post","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","SEO","40","40","38980","39320"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","AO","185","180","22640","22600"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","EO","215","210","27410","27130"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","HEO","55","55","34330","33840"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","AA","730","720","21210","20890"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","AO","4080","4040","26210","25700"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","EO","620","615","29190","28960"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","HEO","345","345","31410","30450"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","SEO","45","45","40000","41750"
"In post","2022","20-29","Declared non-disabled","HM Prison and Probation Service","Unknown","2140","2105","25740","24090"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","1925","1850","21340","21250"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","1895","1880","26990","26820"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","340","335","56940","55210"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","1615","1605","33970","33370"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","415","415","40820","40520"
"In post","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","AO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","EO","75","75","25730","24300"
"In post","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","G6","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","G7","195","195","53820","52530"
"In post","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","HEO","360","360","33090","32320"
"In post","2022","20-29","Declared non-disabled","Home Office","AA","40","35","19240","18240"
"In post","2022","20-29","Declared non-disabled","Home Office","AO","760","715","22110","21680"
"In post","2022","20-29","Declared non-disabled","Home Office","EO","1260","1245","25850","24890"
"In post","2022","20-29","Declared non-disabled","Home Office","G6","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Home Office","G7","125","125","58160","57430"
"In post","2022","20-29","Declared non-disabled","Home Office","HEO","495","490","33350","35050"
"In post","2022","20-29","Declared non-disabled","Home Office","SEO","285","285","41720","41950"
"In post","2022","20-29","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intellectual Property Office","AO","35","35","21810","21810"
"In post","2022","20-29","Declared non-disabled","Intellectual Property Office","EO","90","90","26650","24030"
"In post","2022","20-29","Declared non-disabled","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intellectual Property Office","HEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intellectual Property Office","SEO","40","40","41730","41580"
"In post","2022","20-29","Declared non-disabled","Legal Aid Agency","AO","45","40","20970","20970"
"In post","2022","20-29","Declared non-disabled","Legal Aid Agency","EO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal Aid Agency","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","AO","35","35","25250","26840"
"In post","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","EO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","HEO","30","30","32340","31040"
"In post","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Met Office","AA","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Met Office","AO","40","40","21240","21430"
"In post","2022","20-29","Declared non-disabled","Met Office","EO","70","70","25090","24420"
"In post","2022","20-29","Declared non-disabled","Met Office","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Met Office","HEO","125","125","31950","30930"
"In post","2022","20-29","Declared non-disabled","Met Office","SEO","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","230","230","20220","19810"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","580","575","24060","21280"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","610","605","27400","26670"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","55","50","58670","58550"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","615","615","34740","33300"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","305","305","43180","44000"
"In post","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","110","110","27420","28310"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","80","80","55860","54540"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","205","205","33060","34260"
"In post","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","185","185","41390","41750"
"In post","2022","20-29","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Crime Agency","EO","60","60","33540","32770"
"In post","2022","20-29","Declared non-disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Crime Agency","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Infrastructure Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Records of Scotland","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Records of Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Savings and Investments","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Northern Ireland Office","SEO","10","10","[c]","[c]"
