"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","HEO","220","[c]","35110","35050"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","SEO","130","[c]","41750","40810"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","80","[c]","34280","32700"
"Leaver CS","2022","40-49","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","SEO/HEO","SEO","10","[c]","41820","39890"
"Leaver CS","2022","40-49","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","G6/G7","G6","20","[c]","80370","81590"
"Leaver CS","2022","40-49","Commercial","G6/G7","G7","30","[c]","62360","61710"
"Leaver CS","2022","40-49","Commercial","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","SEO/HEO","SEO","20","[c]","42130","41600"
"Leaver CS","2022","40-49","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","G6/G7","G7","15","[c]","56910","55190"
"Leaver CS","2022","40-49","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","SEO/HEO","HEO","10","[c]","32750","32710"
"Leaver CS","2022","40-49","Communications","SEO/HEO","SEO","15","[c]","43740","41820"
"Leaver CS","2022","40-49","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","AA/AO","AO","25","[c]","21160","21260"
"Leaver CS","2022","40-49","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","EO","EO","20","[c]","27560","27130"
"Leaver CS","2022","40-49","Digital, Data & Technology","G6/G7","G6","35","[c]","69280","68970"
"Leaver CS","2022","40-49","Digital, Data & Technology","G6/G7","G7","70","[c]","56550","56480"
"Leaver CS","2022","40-49","Digital, Data & Technology","SCS level","SCS level","15","[c]","106600","107110"
"Leaver CS","2022","40-49","Digital, Data & Technology","SEO/HEO","HEO","45","[c]","33700","33400"
"Leaver CS","2022","40-49","Digital, Data & Technology","SEO/HEO","SEO","75","[c]","41300","40300"
"Leaver CS","2022","40-49","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","G6/G7","G7","20","[c]","55140","54540"
"Leaver CS","2022","40-49","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","SEO/HEO","SEO","20","[c]","40400","40260"
"Leaver CS","2022","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","AA/AO","AO","15","[c]","21820","21340"
"Leaver CS","2022","40-49","Human Resources","EO","EO","25","[c]","27880","27570"
"Leaver CS","2022","40-49","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","G6/G7","G7","15","[c]","55710","54850"
"Leaver CS","2022","40-49","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","SEO/HEO","HEO","15","[c]","32810","32440"
"Leaver CS","2022","40-49","Human Resources","SEO/HEO","SEO","20","[c]","41170","40510"
"Leaver CS","2022","40-49","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","G6/G7","G6","25","[c]","68160","66800"
"Leaver CS","2022","40-49","Legal","G6/G7","G7","50","[c]","54650","55000"
"Leaver CS","2022","40-49","Legal","SCS level","SCS level","15","[c]","95430","93840"
"Leaver CS","2022","40-49","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","AA/AO","AA","165","[c]","19040","19050"
"Leaver CS","2022","40-49","No function","AA/AO","AO","990","[c]","21760","21260"
"Leaver CS","2022","40-49","No function","EO","EO","845","[c]","28010","27570"
"Leaver CS","2022","40-49","No function","G6/G7","G6","105","[c]","67700","65920"
"Leaver CS","2022","40-49","No function","G6/G7","G7","285","[c]","54880","53800"
"Leaver CS","2022","40-49","No function","SCS level","SCS level","110","[c]","90540","87730"
"Leaver CS","2022","40-49","No function","SEO/HEO","HEO","230","[c]","32760","32180"
"Leaver CS","2022","40-49","No function","SEO/HEO","SEO","325","[c]","41200","40060"
"Leaver CS","2022","40-49","No function","Unknown","Unknown","270","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","EO","EO","10","[c]","24020","25170"
"Leaver CS","2022","40-49","Project Delivery","G6/G7","G6","20","[c]","65080","64080"
"Leaver CS","2022","40-49","Project Delivery","G6/G7","G7","30","[c]","53270","53000"
"Leaver CS","2022","40-49","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","SEO/HEO","HEO","35","[c]","31740","31700"
"Leaver CS","2022","40-49","Project Delivery","SEO/HEO","SEO","55","[c]","41340","40580"
"Leaver CS","2022","40-49","Project Delivery","Unknown","Unknown","15","[c]","44500","42960"
"Leaver CS","2022","40-49","Property","AA/AO","AA","10","[c]","19970","19850"
"Leaver CS","2022","40-49","Property","AA/AO","AO","15","[c]","22120","22010"
"Leaver CS","2022","40-49","Property","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","AA/AO","AA","25","[c]","21360","20060"
"Leaver CS","2022","40-49","Security","AA/AO","AO","30","[c]","33870","39070"
"Leaver CS","2022","40-49","Security","EO","EO","10","[c]","38680","43920"
"Leaver CS","2022","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA/AO","AA","50","[c]","20660","19810"
"Leaver CS","2022","40-49","Unknown","AA/AO","AO","520","[c]","21980","21260"
"Leaver CS","2022","40-49","Unknown","EO","EO","380","[c]","27930","27570"
"Leaver CS","2022","40-49","Unknown","G6/G7","G6","45","[c]","71320","68940"
"Leaver CS","2022","40-49","Unknown","G6/G7","G7","75","[c]","57640","57460"
"Leaver CS","2022","40-49","Unknown","SCS level","SCS level","20","[c]","95170","84860"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","HEO","145","[c]","35750","35330"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","SEO","110","[c]","43220","43000"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","40","[c]","36200","32700"
"Leaver CS","2022","50-59","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","G6/G7","G6","15","[c]","78050","77600"
"Leaver CS","2022","50-59","Commercial","G6/G7","G7","35","[c]","61360","59340"
"Leaver CS","2022","50-59","Commercial","SCS level","SCS level","20","[c]","133820","129390"
"Leaver CS","2022","50-59","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","SEO/HEO","SEO","20","[c]","39700","38740"
"Leaver CS","2022","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","AA/AO","AO","15","[c]","21630","21260"
"Leaver CS","2022","50-59","Counter Fraud","EO","EO","35","[c]","27890","27570"
"Leaver CS","2022","50-59","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","AA/AO","AO","30","[c]","21760","21260"
"Leaver CS","2022","50-59","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","EO","EO","20","[c]","27390","27350"
"Leaver CS","2022","50-59","Digital, Data & Technology","G6/G7","G6","20","[c]","69950","71020"
"Leaver CS","2022","50-59","Digital, Data & Technology","G6/G7","G7","50","[c]","54400","53540"
"Leaver CS","2022","50-59","Digital, Data & Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","SEO/HEO","HEO","35","[c]","35970","36200"
"Leaver CS","2022","50-59","Digital, Data & Technology","SEO/HEO","SEO","60","[c]","42340","40670"
"Leaver CS","2022","50-59","Finance","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","EO","EO","15","[c]","28980","28840"
"Leaver CS","2022","50-59","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","G6/G7","G7","15","[c]","53540","52890"
"Leaver CS","2022","50-59","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","SEO/HEO","HEO","20","[c]","33870","33000"
"Leaver CS","2022","50-59","Finance","SEO/HEO","SEO","25","[c]","43980","42950"
"Leaver CS","2022","50-59","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","AA/AO","AO","15","[c]","21260","21300"
"Leaver CS","2022","50-59","Grants Management","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","AA/AO","AO","15","[c]","21590","21170"
"Leaver CS","2022","50-59","Human Resources","EO","EO","20","[c]","27730","27570"
"Leaver CS","2022","50-59","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","G6/G7","G7","25","[c]","53620","53360"
"Leaver CS","2022","50-59","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","SEO/HEO","HEO","15","[c]","33770","34110"
"Leaver CS","2022","50-59","Human Resources","SEO/HEO","SEO","25","[c]","42700","40530"
"Leaver CS","2022","50-59","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","AA/AO","AO","20","[c]","22460","22200"
"Leaver CS","2022","50-59","Legal","EO","EO","10","[c]","28710","28430"
"Leaver CS","2022","50-59","Legal","G6/G7","G6","15","[c]","70870","68320"
"Leaver CS","2022","50-59","Legal","G6/G7","G7","55","[c]","57190","55610"
"Leaver CS","2022","50-59","Legal","SCS level","SCS level","10","[c]","95040","82750"
"Leaver CS","2022","50-59","Legal","SEO/HEO","HEO","15","[c]","35160","35090"
"Leaver CS","2022","50-59","Legal","SEO/HEO","SEO","10","[c]","42410","39900"
"Leaver CS","2022","50-59","No function","AA/AO","AA","300","[c]","19200","19200"
"Leaver CS","2022","50-59","No function","AA/AO","AO","1210","[c]","21560","21260"
"Leaver CS","2022","50-59","No function","EO","EO","1300","[c]","28060","27570"
"Leaver CS","2022","50-59","No function","G6/G7","G6","150","[c]","71680","67910"
"Leaver CS","2022","50-59","No function","G6/G7","G7","325","[c]","56140","54170"
"Leaver CS","2022","50-59","No function","SCS level","SCS level","125","[c]","98690","95140"
"Leaver CS","2022","50-59","No function","SEO/HEO","HEO","355","[c]","33610","32570"
"Leaver CS","2022","50-59","No function","SEO/HEO","SEO","360","[c]","42430","41340"
"Leaver CS","2022","50-59","No function","Unknown","Unknown","295","[c]","33290","29590"
"Leaver CS","2022","50-59","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","EO","EO","25","[c]","24170","23310"
"Leaver CS","2022","50-59","Project Delivery","G6/G7","G6","30","[c]","67750","67010"
"Leaver CS","2022","50-59","Project Delivery","G6/G7","G7","40","[c]","54100","54100"
"Leaver CS","2022","50-59","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","SEO/HEO","HEO","50","[c]","32190","32960"
"Leaver CS","2022","50-59","Project Delivery","SEO/HEO","SEO","65","[c]","40920","40440"
"Leaver CS","2022","50-59","Project Delivery","Unknown","Unknown","20","[c]","40530","40530"
"Leaver CS","2022","50-59","Property","AA/AO","AA","25","[c]","19810","20530"
"Leaver CS","2022","50-59","Property","AA/AO","AO","35","[c]","22150","22040"
"Leaver CS","2022","50-59","Property","EO","EO","10","[c]","26480","26400"
"Leaver CS","2022","50-59","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","G6/G7","G7","15","[c]","55970","54540"
"Leaver CS","2022","50-59","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","SEO/HEO","HEO","20","[c]","35150","33430"
"Leaver CS","2022","50-59","Property","SEO/HEO","SEO","25","[c]","41880","41330"
"Leaver CS","2022","50-59","Security","AA/AO","AA","45","[c]","21330","19810"
"Leaver CS","2022","50-59","Security","AA/AO","AO","85","[c]","35660","39070"
"Leaver CS","2022","50-59","Security","EO","EO","35","[c]","33930","29250"
"Leaver CS","2022","50-59","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","SEO/HEO","HEO","30","[c]","39060","33310"
"Leaver CS","2022","50-59","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA/AO","AA","105","[c]","20060","19560"
"Leaver CS","2022","50-59","Unknown","AA/AO","AO","815","[c]","21970","21260"
"Leaver CS","2022","50-59","Unknown","EO","EO","620","[c]","28320","27570"
"Leaver CS","2022","50-59","Unknown","G6/G7","G6","85","[c]","72720","74730"
"Leaver CS","2022","50-59","Unknown","G6/G7","G7","145","[c]","57390","57190"
