"Status","Year","Ethnicity","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","London","London","50","[c]","47960","49640"
"Leaver CS","2022","Undeclared","Public Health England","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Prison Service","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","London","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","South East (England)","Outside London","55","[c]","24060","20350"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Wales","Outside London","65","[c]","26950","21700"
"Leaver CS","2022","Undeclared","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","London","London","195","[c]","53520","49700"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Unknown","Unknown","55","[c]","52690","49700"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","30","[c]","37730","27960"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
