"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for Transport","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester","Heterosexual / straight","35","35","30960","31990"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - West","Heterosexual / straight","195","185","46400","38500"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - West","LGBO","20","20","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - West","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - West","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Northumberland, and Tyne and Wear","Heterosexual / straight","80","75","40910","36320"
"In post","2022","Analysis","Department for Work and Pensions","Northumberland, and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Northumberland, and Tyne and Wear","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Northumberland, and Tyne and Wear","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","South Yorkshire","Heterosexual / straight","100","90","47190","44490"
"In post","2022","Analysis","Department for Work and Pensions","South Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","South Yorkshire","Undeclared","20","15","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","South Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Yorkshire","Heterosexual / straight","55","50","38120","35590"
"In post","2022","Analysis","Department for Work and Pensions","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - East","Heterosexual / straight","35","30","49560","53100"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - West","Heterosexual / straight","175","170","53070","53360"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - West","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - West","Undeclared","110","105","51530","53360"
"In post","2022","Analysis","Department of Health and Social Care","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","West Yorkshire","Heterosexual / straight","65","65","48470","50620"
"In post","2022","Analysis","Department of Health and Social Care","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Estyn","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
