"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","HEO","Heterosexual / straight","40","[c]","31560","33000"
"New entrant CS","2022","Project Delivery","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","EO","Heterosexual / straight","190","[c]","23270","24000"
"New entrant CS","2022","Project Delivery","South West (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","EO","Unknown","95","[c]","19930","17570"
"New entrant CS","2022","Project Delivery","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","G7","Heterosexual / straight","50","[c]","52980","53750"
"New entrant CS","2022","Project Delivery","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","HEO","Heterosexual / straight","145","[c]","30140","30090"
"New entrant CS","2022","Project Delivery","South West (England)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","HEO","Unknown","60","[c]","30030","29460"
"New entrant CS","2022","Project Delivery","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","SEO","Heterosexual / straight","140","[c]","41610","40000"
"New entrant CS","2022","Project Delivery","South West (England)","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","SEO","Unknown","45","[c]","41140","40000"
"New entrant CS","2022","Project Delivery","South West (England)","Unknown","Heterosexual / straight","100","[c]","36580","33000"
"New entrant CS","2022","Project Delivery","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Unknown","Unknown","40","[c]","28860","24000"
"New entrant CS","2022","Project Delivery","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
