"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","London","Unknown","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","North East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","North East (England)","Unknown","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","London","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","London","Unknown","15","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Yorkshire and The Humber","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","Heterosexual / straight","45","40","52000","44430"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","LGBO","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","North West (England)","Heterosexual / straight","35","35","44250","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","London","Heterosexual / straight","110","105","51910","45580"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","London","LGBO","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","London","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","London","Unknown","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","Heterosexual / straight","80","80","40230","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","Unknown","15","15","[c]","[c]"
