"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Scottish Government","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","Southern Scotland","South Lanarkshire","25","[c]","26910","23780"
"Leaver CS","2022","No function","Scottish Government","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","27820","26900"
"Leaver CS","2022","No function","Scottish Government","West Central Scotland","Glasgow City","85","[c]","28830","26900"
"Leaver CS","2022","No function","Scottish Government","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","30380","28680"
"Leaver CS","2022","No function","Scottish Government","West Central Scotland","North Lanarkshire","30","[c]","31610","33390"
"Leaver CS","2022","No function","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","45","[c]","28710","23350"
"Leaver CS","2022","No function","UK Statistics Authority","East Wales","Monmouthshire and Newport","45","[c]","25750","19860"
"Leaver CS","2022","No function","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","245","[c]","22600","19860"
"Leaver CS","2022","No function","UK Statistics Authority","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","West Midlands","Birmingham","10","[c]","58050","44000"
"Leaver CS","2022","No function","Welsh Government","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Attorney General's Departments","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Inner London - West","Westminster","20","[c]","69160","64500"
"Leaver CS","2022","Project Delivery","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Chancellor's other departments","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Chancellor's other departments","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Charity Commission","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","Inner London - East","Tower Hamlets","35","[c]","57130","54320"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Devon","Devon CC","20","[c]","38890","39650"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Inner London - West","Westminster","35","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","Westminster","15","[c]","55670","51730"
"Leaver CS","2022","Project Delivery","Department for Education","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Transport","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Transport","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Hampshire and Isle of Wight","Portsmouth","10","[c]","20680","20720"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Lancashire","Blackpool","10","[c]","32380","30930"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Northumberland, and Tyne and Wear","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Inner London - West","Westminster","50","[c]","55600","55340"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","Overseas","20","[c]","64320","63000"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Southern Scotland","South Lanarkshire","15","[c]","41320","33930"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
