"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Medicine","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","East Midlands (England)","Heterosexual / straight","100","[c]","28070","27570"
"Leaver CS","2022","60-64","Operational Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","East Midlands (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","East of England","Heterosexual / straight","135","[c]","28900","27570"
"Leaver CS","2022","60-64","Operational Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","East of England","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","East of England","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","London","Heterosexual / straight","245","[c]","39610","32290"
"Leaver CS","2022","60-64","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","London","Undeclared","60","[c]","36710","31880"
"Leaver CS","2022","60-64","Operational Delivery","London","Unknown","55","[c]","40670","31880"
"Leaver CS","2022","60-64","Operational Delivery","North East (England)","Heterosexual / straight","150","[c]","28380","27250"
"Leaver CS","2022","60-64","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","North East (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","North East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","North West (England)","Heterosexual / straight","250","[c]","28640","26520"
"Leaver CS","2022","60-64","Operational Delivery","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","North West (England)","Undeclared","35","[c]","26740","26950"
"Leaver CS","2022","60-64","Operational Delivery","North West (England)","Unknown","105","[c]","27780","22080"
"Leaver CS","2022","60-64","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Scotland","Heterosexual / straight","125","[c]","29490","27570"
"Leaver CS","2022","60-64","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Scotland","Unknown","95","[c]","30170","30450"
"Leaver CS","2022","60-64","Operational Delivery","South East (England)","Heterosexual / straight","200","[c]","29610","27570"
"Leaver CS","2022","60-64","Operational Delivery","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","South East (England)","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","South East (England)","Unknown","65","[c]","26190","24090"
"Leaver CS","2022","60-64","Operational Delivery","South West (England)","Heterosexual / straight","130","[c]","29580","27570"
"Leaver CS","2022","60-64","Operational Delivery","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","South West (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","South West (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Wales","Heterosexual / straight","105","[c]","31240","27570"
"Leaver CS","2022","60-64","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Wales","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","West Midlands (England)","Heterosexual / straight","140","[c]","28920","27570"
"Leaver CS","2022","60-64","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","West Midlands (England)","Unknown","50","[c]","29700","25420"
"Leaver CS","2022","60-64","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","155","[c]","28660","27570"
"Leaver CS","2022","60-64","Operational Delivery","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Yorkshire and The Humber","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","Heterosexual / straight","30","[c]","40230","31060"
"Leaver CS","2022","60-64","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Scotland","Heterosexual / straight","40","[c]","31670","23770"
"Leaver CS","2022","60-64","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","South East (England)","Heterosexual / straight","70","[c]","25230","21480"
"Leaver CS","2022","60-64","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","South East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","South West (England)","Heterosexual / straight","65","[c]","32000","27570"
"Leaver CS","2022","60-64","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Unknown","Unknown","45","[c]","45410","39050"
"Leaver CS","2022","60-64","Other","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Yorkshire and The Humber","Heterosexual / straight","35","[c]","25630","26930"
"Leaver CS","2022","60-64","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","Heterosexual / straight","50","[c]","61940","64700"
"Leaver CS","2022","60-64","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
