"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Coventry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Croydon","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Croydon","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Croydon","London","SEO/HEO","10","[c]","40520","40520"
"New entrant CS","2022","Project Delivery","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon CC","Outside London","EO","15","[c]","24690","24150"
"New entrant CS","2022","Project Delivery","Devon CC","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Durham","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","EO","15","[c]","19000","17930"
"New entrant CS","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Sussex CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Glasgow City","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Glasgow City","Outside London","SEO/HEO","25","[c]","39140","40180"
"New entrant CS","2022","Project Delivery","Gloucestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Greater Manchester South West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Greater Manchester South West","Outside London","SEO/HEO","10","[c]","36690","36770"
"New entrant CS","2022","Project Delivery","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hackney and Newham","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hackney and Newham","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hackney and Newham","London","SEO/HEO","10","[c]","41000","43430"
"New entrant CS","2022","Project Delivery","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hertfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hertfordshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Isle of Anglesey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lambeth","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Leeds","Outside London","EO","10","[c]","25560","25120"
"New entrant CS","2022","Project Delivery","Leeds","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Leeds","Outside London","SEO/HEO","20","[c]","35830","36050"
"New entrant CS","2022","Project Delivery","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lincolnshire CC","Outside London","SEO/HEO","20","[c]","35250","33500"
"New entrant CS","2022","Project Delivery","Lisburn and Castlereagh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Liverpool","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Liverpool","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Liverpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Manchester","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Manchester","Outside London","SEO/HEO","10","[c]","37790","34540"
"New entrant CS","2022","Project Delivery","Mid Lancashire","Outside London","AA/AO","15","[c]","21300","21300"
"New entrant CS","2022","Project Delivery","Mid Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Mid Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Monmouthshire and Newport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Monmouthshire and Newport","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Monmouthshire and Newport","Outside London","SEO/HEO","15","[c]","35490","36840"
"New entrant CS","2022","Project Delivery","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Nottingham","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Nottingham","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Oxfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Oxfordshire CC","Outside London","SEO/HEO","10","[c]","34480","33000"
"New entrant CS","2022","Project Delivery","Perth and Kinross, and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Plymouth","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Plymouth","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Plymouth","Outside London","Unknown","25","[c]","29090","27530"
"New entrant CS","2022","Project Delivery","Portsmouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Portsmouth","Outside London","SEO/HEO","10","[c]","34080","33000"
"New entrant CS","2022","Project Delivery","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Sandwell","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Sheffield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Sheffield","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shetland Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Somerset CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Somerset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Somerset CC","Outside London","SEO/HEO","20","[c]","34550","33000"
"New entrant CS","2022","Project Delivery","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Ayrshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Hampshire","Outside London","EO","15","[c]","18860","17930"
"New entrant CS","2022","Project Delivery","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Hampshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southend-on-Sea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Staffordshire CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Suffolk CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
