"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Unknown","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Charity Commission","Outside London","45","45","30650","29160"
"In post","2022","50-59","Unknown","Competition and Markets Authority","London","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","London","80","75","47910","43750"
"In post","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","310","295","34140","31000"
"In post","2022","50-59","Unknown","Department for Digital, Culture, Media and Sport","London","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Department for Education","London","35","35","46270","42560"
"In post","2022","50-59","Unknown","Department for Education","Outside London","145","140","41480","36500"
"In post","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","London","35","35","55670","53140"
"In post","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","Outside London","125","120","39460","36680"
"In post","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Department for International Trade","London","60","60","58010","53360"
"In post","2022","50-59","Unknown","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","London","35","35","54640","55350"
"In post","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","Outside London","50","50","41010","38530"
"In post","2022","50-59","Unknown","Department for Transport","London","100","95","40270","33390"
"In post","2022","50-59","Unknown","Department for Transport","Outside London","420","410","29140","26470"
"In post","2022","50-59","Unknown","Department for Work and Pensions","London","60","55","46910","31060"
"In post","2022","50-59","Unknown","Department for Work and Pensions","Outside London","465","440","28160","27570"
"In post","2022","50-59","Unknown","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Department of Health and Social Care","London","610","590","56690","53360"
"In post","2022","50-59","Unknown","Department of Health and Social Care","Outside London","660","635","52350","49530"
"In post","2022","50-59","Unknown","Department of Health and Social Care","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Food Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","London","145","145","56080","59000"
"In post","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Outside London","65","65","45440","42890"
"In post","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Overseas","75","75","62140","61740"
"In post","2022","50-59","Unknown","HM Land Registry","London","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","HM Land Registry","Outside London","190","180","27620","22600"
"In post","2022","50-59","Unknown","HM Revenue and Customs","London","680","655","42730","37930"
"In post","2022","50-59","Unknown","HM Revenue and Customs","Outside London","3480","3135","29650","26590"
"In post","2022","50-59","Unknown","HM Treasury","London","35","35","68570","59470"
"In post","2022","50-59","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Home Office","London","215","205","44780","38050"
"In post","2022","50-59","Unknown","Home Office","Outside London","590","520","31270","25770"
"In post","2022","50-59","Unknown","Home Office","Overseas","40","40","[c]","[c]"
"In post","2022","50-59","Unknown","Ministry of Defence","London","180","180","38300","33470"
"In post","2022","50-59","Unknown","Ministry of Defence","Outside London","1815","1765","33630","29940"
"In post","2022","50-59","Unknown","Ministry of Defence","Overseas","65","65","46070","46600"
"In post","2022","50-59","Unknown","Ministry of Defence","Unknown","500","500","42610","38310"
"In post","2022","50-59","Unknown","Ministry of Justice","London","245","235","34230","30520"
"In post","2022","50-59","Unknown","Ministry of Justice","Outside London","1160","1060","27830","26180"
"In post","2022","50-59","Unknown","Ministry of Justice","Unknown","10","5","[c]","[c]"
"In post","2022","50-59","Unknown","National Crime Agency","London","240","235","49050","44800"
"In post","2022","50-59","Unknown","National Crime Agency","Outside London","670","655","40120","38540"
"In post","2022","50-59","Unknown","National Crime Agency","Overseas","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","National Crime Agency","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Northern Ireland Office","London","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","40","35","47380","51360"
"In post","2022","50-59","Unknown","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Office of Qualifications and Examinations Regulation","Outside London","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Office of the Secretary of State for Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Scottish Government","Outside London","2835","2690","38420","35000"
"In post","2022","50-59","Unknown","The National Archives","London","55","55","38280","34770"
"In post","2022","50-59","Unknown","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","UK Statistics Authority","London","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","UK Statistics Authority","Outside London","335","270","28780","22860"
"In post","2022","50-59","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Welsh Government","Outside London","65","65","49130","47470"
"In post","2022","60-64","Declared disabled","Attorney General's Departments","London","40","40","50600","58450"
"In post","2022","60-64","Declared disabled","Attorney General's Departments","Outside London","60","45","41930","36600"
"In post","2022","60-64","Declared disabled","Cabinet Office","London","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Cabinet Office","Outside London","30","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","London","25","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","60","45","32350","26380"
"In post","2022","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Education","London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Education","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","85","75","32360","28550"
"In post","2022","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Transport","London","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Transport","Outside London","190","145","27250","26780"
"In post","2022","60-64","Declared disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Department for Work and Pensions","London","215","185","32040","31060"
