"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Government Internal Audit Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","SEO/HEO","SEO","25","20","[c]","[c]"
"In post","2022","Asian","Government Legal Department","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Government Legal Department","EO","EO","55","55","27660","26950"
"In post","2022","Asian","Government Legal Department","G6/G7","G6","80","70","66190","64760"
"In post","2022","Asian","Government Legal Department","G6/G7","G7","120","110","51620","51250"
"In post","2022","Asian","Government Legal Department","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Asian","Government Legal Department","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Asian","Government Legal Department","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Government Property Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","EO","EO","5","5","[c]","[c]"
"In post","2022","Asian","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Government Property Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Government Property Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","EO","EO","15","15","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","SEO/HEO","SEO","35","35","57430","48340"
"In post","2022","Asian","HM Courts and Tribunals Service","AA/AO","AA","105","90","20350","19200"
"In post","2022","Asian","HM Courts and Tribunals Service","AA/AO","AO","830","720","22170","21090"
"In post","2022","Asian","HM Courts and Tribunals Service","EO","EO","255","245","27110","28310"
"In post","2022","Asian","HM Courts and Tribunals Service","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","G6/G7","G7","40","35","55320","54420"
"In post","2022","Asian","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","SEO/HEO","HEO","165","160","32820","34260"
"In post","2022","Asian","HM Courts and Tribunals Service","SEO/HEO","SEO","160","145","41920","41750"
"In post","2022","Asian","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA/AO","AO","80","75","23100","22600"
"In post","2022","Asian","HM Land Registry","EO","EO","80","70","27770","27130"
"In post","2022","Asian","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO/HEO","HEO","35","35","35180","33840"
"In post","2022","Asian","HM Land Registry","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Asian","HM Prison and Probation Service","AA/AO","AA","150","145","22390","21860"
"In post","2022","Asian","HM Prison and Probation Service","AA/AO","AO","490","470","28430","28140"
"In post","2022","Asian","HM Prison and Probation Service","EO","EO","135","130","30370","30110"
"In post","2022","Asian","HM Prison and Probation Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Prison and Probation Service","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Asian","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Prison and Probation Service","SEO/HEO","HEO","205","170","36660","36480"
"In post","2022","Asian","HM Prison and Probation Service","SEO/HEO","SEO","100","100","48910","51150"
"In post","2022","Asian","HM Prison and Probation Service","Unknown","Unknown","745","695","29360","27980"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","AA","20","15","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","AO","1585","1410","21930","21250"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","EO","EO","1395","1335","27960","26820"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","G6","110","110","70770","70600"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","G7","430","425","57680","58600"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","25","25","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","1505","1465","34740","33370"
"In post","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","565","555","41560","40520"
"In post","2022","Asian","HM Treasury (excl. agencies)","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Asian","HM Treasury (excl. agencies)","EO","EO","25","25","[c]","[c]"
"In post","2022","Asian","HM Treasury (excl. agencies)","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Asian","HM Treasury (excl. agencies)","G6/G7","G7","55","55","55140","53100"
"In post","2022","Asian","HM Treasury (excl. agencies)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury (excl. agencies)","SEO/HEO","HEO","95","90","35430","32960"
"In post","2022","Asian","Home Office","AA/AO","AA","135","115","21420","22460"
"In post","2022","Asian","Home Office","AA/AO","AO","955","840","23820","25630"
"In post","2022","Asian","Home Office","EO","EO","1820","1690","27960","28670"
"In post","2022","Asian","Home Office","G6/G7","G6","60","60","70660","68720"
"In post","2022","Asian","Home Office","G6/G7","G7","260","255","58810","57460"
"In post","2022","Asian","Home Office","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","SEO/HEO","HEO","770","740","34450","35070"
"In post","2022","Asian","Home Office","SEO/HEO","SEO","455","445","42400","41970"
"In post","2022","Asian","Home Office","Unknown","Unknown","35","35","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","EO","EO","10","10","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Intellectual Property Office","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","AA/AO","AO","40","35","21100","20970"
"In post","2022","Asian","Legal Aid Agency","EO","EO","20","15","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","EO","EO","60","55","27500","27400"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","35","35","53920","53830"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SCS level","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","55","55","33170","32980"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","60","60","41150","40850"
"In post","2022","Asian","Met Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","EO","EO","10","10","[c]","[c]"
"In post","2022","Asian","Met Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Asian","Met Office","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","AA","120","120","20600","19810"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","AO","235","220","24670","23280"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","EO","EO","170","165","28770","28350"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","G6","35","30","75960","72130"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","G7","60","55","61140","58550"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","185","185","35630","35000"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","175","170","44390","44500"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","AO","30","30","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","EO","EO","90","90","27770","28310"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","G7","110","110","57740","56440"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","145","140","34020","34260"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","145","145","42110","41750"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Crime Agency","AA/AO","AO","30","30","23960","24470"
"In post","2022","Asian","National Crime Agency","EO","EO","125","120","33890","32770"
"In post","2022","Asian","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Crime Agency","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Asian","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Crime Agency","SEO/HEO","HEO","80","75","40420","40170"
"In post","2022","Asian","National Crime Agency","SEO/HEO","SEO","30","30","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","EO","EO","[c]","[c]","[c]","[c]"
