"Status","Year","Organisation","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","EO","15","15","27940","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","G7","25","25","56530","55140"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","HEO","35","35","34050","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","SEO","45","40","43640","42210"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","EO","85","85","26770","26900"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","G6","60","60","69560","67660"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","G7","390","380","59380","59000"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","HEO","145","145","33400","34110"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","SCS level","10","10","97910","93300"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","SEO","225","225","42460","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","G7","20","15","60150","60280"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","HEO","15","15","33660","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","SEO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","AO","15","15","23130","23720"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","EO","105","100","27170","26900"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","G6","35","35","69590","68910"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","G7","95","95","58210","59000"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","HEO","100","95","33360","34110"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","SCS level","15","15","88690","83180"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","SEO","185","185","41630","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","AO","20","15","21290","21450"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","EO","65","60","27020","26900"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","G6","40","40","69040","69920"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","G7","115","115","56800","57110"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","HEO","370","360","32280","31740"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","SCS level","15","15","86840","80250"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","SEO","235","225","41090","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","AO","55","55","21250","20970"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","EO","25","25","27560","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","HEO","15","15","33450","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","SEO","15","15","40770","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","G6","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","G7","50","45","58650","57540"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","AA","10","10","20340","19200"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","AO","150","145","22400","21550"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","EO","305","300","27820","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","G6","45","45","66120","63870"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","G7","205","200","55700","54850"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","HEO","400","390","34200","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","SCS level","40","40","87840","83260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","SEO","345","335","41740","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","EO","10","10","27780","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","G6","10","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","G7","40","40","59960","60280"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","HEO","25","25","34260","34610"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","SEO","25","25","42680","42010"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","AO","10","10","24040","24310"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","EO","65","65","28560","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","G6","50","50","65430","63870"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","G7","185","180","56210","54850"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","HEO","165","160","34540","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","SCS level","45","45","81650","76380"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","SEO","230","225","42020","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","EO","20","20","26850","27610"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","G6","20","20","64860","63870"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","G7","70","70","54340","54850"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","HEO","70","70","33010","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","SEO","90","90","39930","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","AO","25","25","22090","21960"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","EO","25","25","26640","25770"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","G6","25","25","66220","63870"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","G7","90","90","56510","55000"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","HEO","55","50","33430","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","SCS level","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","SEO","125","125","43030","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Psychology","G7","[c]","[c]","[c]","[c]"
