"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Scottish Public Pensions Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Submarine Delivery Agency","South West (England)","Unknown","10","[c]","50620","53570"
"Leaver CS","2022","40-49","Teaching Regulation Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Transport Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","London","G6/G7","45","[c]","56690","53360"
"Leaver CS","2022","40-49","UK Health Security Agency","London","SCS level","10","[c]","90230","74660"
"Leaver CS","2022","40-49","UK Health Security Agency","London","SEO/HEO","55","[c]","36020","36330"
"Leaver CS","2022","40-49","UK Health Security Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","South West (England)","SEO/HEO","15","[c]","34890","36330"
"Leaver CS","2022","40-49","UK Health Security Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Hydrographic Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Hydrographic Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Hydrographic Office","South West (England)","SEO/HEO","10","[c]","39470","38260"
"Leaver CS","2022","40-49","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Space Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Space Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Space Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Space Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Space Agency","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","South East (England)","AA/AO","15","[c]","20210","19860"
"Leaver CS","2022","40-49","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","South East (England)","SEO/HEO","15","[c]","32980","30500"
"Leaver CS","2022","40-49","UK Statistics Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","Yorkshire and The Humber","AA/AO","10","[c]","21240","20960"
"Leaver CS","2022","40-49","Valuation Office Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Vehicle Certification Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Vehicle Certification Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinary Medicines Directorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinary Medicines Directorate","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government (excl. agencies)","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government (excl. agencies)","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Revenue Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wilton Park","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wilton Park","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Accountant in Bankruptcy","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","London","G6/G7","25","[c]","65550","64500"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","London","SCS level","15","[c]","112480","117750"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Centre for Environment, Fisheries and Aquaculture Science","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
