"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department of Health and Social Care","G6/G7","Unknown","40","40","59300","56370"
"In post","2022","Asian","Department of Health and Social Care","SCS level","Heterosexual / straight","55","50","101400","100790"
"In post","2022","Asian","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","440","425","36140","35170"
"In post","2022","Asian","Department of Health and Social Care","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SEO/HEO","Undeclared","45","45","37220","39110"
"In post","2022","Asian","Department of Health and Social Care","SEO/HEO","Unknown","65","60","38170","40070"
"In post","2022","Asian","Estyn","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","40","35","26850","28250"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","85","85","30170","30500"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","105","105","59030","57400"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","165","165","37730","37560"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA/AO","Heterosexual / straight","55","55","23120","22600"
"In post","2022","Asian","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Asian","HM Land Registry","EO","Heterosexual / straight","60","55","27840","27130"
"In post","2022","Asian","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","HM Land Registry","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO/HEO","Heterosexual / straight","40","35","37770","37290"
"In post","2022","Asian","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","AA/AO","Heterosexual / straight","1205","1090","21820","21250"
"In post","2022","Asian","HM Revenue and Customs","AA/AO","LGBO","50","45","22440","21250"
"In post","2022","Asian","HM Revenue and Customs","AA/AO","Undeclared","90","80","22160","21250"
"In post","2022","Asian","HM Revenue and Customs","AA/AO","Unknown","305","250","22420","21250"
"In post","2022","Asian","HM Revenue and Customs","EO","Heterosexual / straight","1115","1070","27900","26820"
"In post","2022","Asian","HM Revenue and Customs","EO","LGBO","35","30","28220","26820"
"In post","2022","Asian","HM Revenue and Customs","EO","Undeclared","70","65","28600","26820"
"In post","2022","Asian","HM Revenue and Customs","EO","Unknown","250","230","28340","26820"
"In post","2022","Asian","HM Revenue and Customs","G6/G7","Heterosexual / straight","455","450","60300","60940"
"In post","2022","Asian","HM Revenue and Customs","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","G6/G7","Unknown","70","70","61030","60940"
"In post","2022","Asian","HM Revenue and Customs","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","1720","1685","36650","34020"
"In post","2022","Asian","HM Revenue and Customs","SEO/HEO","LGBO","35","35","36600","33810"
"In post","2022","Asian","HM Revenue and Customs","SEO/HEO","Undeclared","80","75","36540","33560"
"In post","2022","Asian","HM Revenue and Customs","SEO/HEO","Unknown","315","310","37380","37930"
"In post","2022","Asian","HM Treasury","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","HM Treasury","G6/G7","Heterosexual / straight","90","90","58810","57370"
"In post","2022","Asian","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2022","Asian","HM Treasury","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","SEO/HEO","Heterosexual / straight","115","110","36790","34090"
"In post","2022","Asian","HM Treasury","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Home Office","AA/AO","Heterosexual / straight","940","820","23520","22460"
"In post","2022","Asian","Home Office","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","AA/AO","Undeclared","130","115","23670","25630"
"In post","2022","Asian","Home Office","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","EO","Heterosexual / straight","1655","1540","27930","28670"
"In post","2022","Asian","Home Office","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","Home Office","EO","Undeclared","140","125","28480","28990"
"In post","2022","Asian","Home Office","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","G6/G7","Heterosexual / straight","300","295","60990","57680"
"In post","2022","Asian","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","SEO/HEO","Heterosexual / straight","1115","1080","37360","35200"
"In post","2022","Asian","Home Office","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Home Office","SEO/HEO","Undeclared","85","85","38000","36730"
