"Status","Year","Ethnicity","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Policy","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Operational Delivery","215","[c]","24250","26130"
"Leaver CS","2022","Unknown","No function","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Unknown","75","[c]","38190","34710"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Operational Delivery","450","[c]","26370","27570"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Other","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Operational Delivery","225","[c]","49130","40650"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Policy","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Land Registry","Operational Delivery","40","[c]","25460","22600"
"Leaver CS","2022","Unknown","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Revenue and Customs","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Geography","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Other","40","[c]","23520","17140"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Science and Engineering","45","[c]","23530","17540"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Operational Delivery","2345","[c]","24500","20970"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Psychology","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","National Crime Agency","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Office of Gas and Electricity Markets","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Office of the Secretary of State for Scotland","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Office of the Secretary of State for Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Scottish Government","Operational Delivery","265","[c]","28930","26900"
"Leaver CS","2022","Unknown","No function","Scottish Government","Other","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Scottish Government","Psychology","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","The National Archives","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Department for Work and Pensions","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","HM Revenue and Customs","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Ministry of Defence","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Ministry of Defence","Other","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Ministry of Defence","Project Delivery","35","[c]","38860","37090"
"Leaver CS","2022","Unknown","Project Delivery","Ministry of Defence","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Department of Health and Social Care","Property","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","HM Revenue and Customs","Operational Delivery","40","[c]","21670","21880"
"Leaver CS","2022","Unknown","Property","HM Revenue and Customs","Property","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Ministry of Defence","Property","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Scottish Government","Other","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Scottish Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","The National Archives","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Cabinet Office","Unknown","35","[c]","30810","27500"
"Leaver CS","2022","Unknown","Security","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Ministry of Defence","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Ministry of Defence","Security","95","[c]","28100","25000"
"Leaver CS","2022","Unknown","Security","Scottish Government","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Work and Pensions","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Work and Pensions","Unknown","590","[c]","26040","27570"
"Leaver CS","2022","Unknown","Unknown","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Foreign, Commonwealth and Development Office","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","HM Revenue and Customs","Unknown","1260","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Digital, Data and Technology","35","[c]","48320","44330"
"Leaver CS","2022","Unknown","Unknown","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Operational Delivery","150","[c]","25460","24880"
"Leaver CS","2022","Unknown","Unknown","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Home Office","Other","35","[c]","[c]","[c]"
