"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Northern Ireland","SEO","Unknown","45","45","40170","40350"
"In post","2022","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AA","Unknown","100","70","21060","21250"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","70","55","21750","22080"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AO","Undeclared","25","20","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AO","Unknown","1380","1220","21390","21250"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","35","30","26810","26820"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","Unknown","845","805","26500","26820"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G6","Unknown","50","50","67770","67910"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","G7","Unknown","140","140","54380","54500"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","HEO","Unknown","500","490","32400","33080"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","SEO","Unknown","250","240","39990","40180"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","Unknown","80","75","28450","27380"
"In post","2022","Unknown","Outer London - East and North East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","AA","Unknown","50","50","23720","24080"
"In post","2022","Unknown","Outer London - East and North East","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","AO","Unknown","175","170","29240","30460"
"In post","2022","Unknown","Outer London - East and North East","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","EO","Unknown","125","120","31170","31060"
"In post","2022","Unknown","Outer London - East and North East","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Unknown","Unknown","45","40","32150","27980"
"In post","2022","Unknown","Outer London - South","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AA","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","AO","Unknown","220","210","24930","25330"
"In post","2022","Unknown","Outer London - South","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","EO","Unknown","460","450","30060","30150"
"In post","2022","Unknown","Outer London - South","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","G6","Unknown","70","70","73750","74200"
"In post","2022","Unknown","Outer London - South","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","G7","Unknown","175","175","60450","60940"
"In post","2022","Unknown","Outer London - South","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","HEO","Unknown","375","370","36340","36990"
"In post","2022","Unknown","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","SEO","Unknown","180","175","44420","43810"
"In post","2022","Unknown","Outer London - South","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Unknown","Unknown","50","45","31730","28690"
"In post","2022","Unknown","Outer London - West and North West","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AA","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","AO","Unknown","220","215","27870","26020"
"In post","2022","Unknown","Outer London - West and North West","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","EO","Unknown","345","335","29510","28650"
"In post","2022","Unknown","Outer London - West and North West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","HEO","Unknown","80","80","33490","34260"
"In post","2022","Unknown","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","SEO","Unknown","50","50","42200","41750"
"In post","2022","Unknown","Outer London - West and North West","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Unknown","Unknown","70","65","31250","28420"
"In post","2022","Unknown","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Unknown","50","50","66810","64850"
"In post","2022","Unknown","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G7","Unknown","145","145","55490","54440"
"In post","2022","Unknown","Overseas","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","HEO","Unknown","185","185","41170","41600"
"In post","2022","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Unknown","35","35","50650","45330"
"In post","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","Unknown","10","10","[c]","[c]"
