"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Eastern Scotland","Outside London","25","25","39240","37710"
"In post","2022","Analysis","Registers of Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Cumbria","Outside London","15","15","30320","29690"
"In post","2022","Analysis","Rural Payments Agency","Devon","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Inner London - East","London","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","Inner London - West","London","20","20","68210","59590"
"In post","2022","Analysis","UK Export Finance","Inner London - West","London","30","30","49920","44750"
"In post","2022","Analysis","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Inner London - West","London","15","15","50360","53380"
"In post","2022","Analysis","UK Statistics Authority","East Wales","Outside London","1215","1165","37230","36840"
"In post","2022","Analysis","UK Statistics Authority","Eastern Scotland","Outside London","15","10","44510","41590"
"In post","2022","Analysis","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","520","495","38000","36840"
"In post","2022","Analysis","UK Statistics Authority","Inner London - West","London","210","210","43700","39840"
"In post","2022","Analysis","UK Statistics Authority","Tees Valley and Durham","Outside London","15","15","31410","30710"
"In post","2022","Analysis","Valuation Office Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Inner London - East","London","20","20","47680","44250"
"In post","2022","Analysis","Valuation Office Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Northumberland, and Tyne and Wear","Outside London","20","20","44470","40160"
"In post","2022","Analysis","Valuation Office Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Inner London - West","London","30","30","62630","54800"
"In post","2022","Analysis","Water Services Regulation Authority","West Midlands","Outside London","15","10","55030","51630"
"In post","2022","Analysis","Welsh Revenue Authority","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","15","15","26200","24920"
"In post","2022","Commercial","Animal and Plant Health Agency","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","30720","30090"
"In post","2022","Commercial","Animal and Plant Health Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","20","15","37600","32280"
"In post","2022","Commercial","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","76580","73500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","15","15","81960","74500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Anglia","Outside London","60","55","59410","59120"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Wales","Outside London","15","15","61840","63000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","95","75000","66040"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","110","110","61260","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","45","45","69110","67690"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Inner London - East","London","90","85","60680","57710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Inner London - West","London","725","715","74750","65640"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Lancashire","Outside London","35","35","57940","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Merseyside","Outside London","55","55","68210","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","25","25","54340","49700"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","10","10","65230","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Outer London - South","London","20","20","70270","68170"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","25","25","71990","65240"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","40","35","62250","57230"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","10","10","71650","68000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","15","15","66030","66000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","65","60","53190","53110"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","40","40","63410","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","West Midlands","Outside London","45","45","79800","70180"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","90","85","65200","64500"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","15","15","42290","42410"
"In post","2022","Commercial","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Companies House","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
