"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","EO","30","[c]","23380","23640"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","G7","30","[c]","51930","54320"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","HEO","50","[c]","30180","29230"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","Outside London","SEO","50","[c]","39250","39250"
"Leaver Dept.","2022","No function","Ministry of Justice","London","AA","25","[c]","20270","21650"
"Leaver Dept.","2022","No function","Ministry of Justice","London","AO","100","[c]","23280","23720"
"Leaver Dept.","2022","No function","Ministry of Justice","London","EO","85","[c]","27700","28310"
"Leaver Dept.","2022","No function","Ministry of Justice","London","G6","20","[c]","65360","65040"
"Leaver Dept.","2022","No function","Ministry of Justice","London","G7","65","[c]","56870","54850"
"Leaver Dept.","2022","No function","Ministry of Justice","London","HEO","125","[c]","33090","33370"
"Leaver Dept.","2022","No function","Ministry of Justice","London","SCS level","25","[c]","85120","77720"
"Leaver Dept.","2022","No function","Ministry of Justice","London","SEO","140","[c]","40310","41340"
"Leaver Dept.","2022","No function","Ministry of Justice","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","AA","50","[c]","18500","19200"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","AO","460","[c]","20510","20970"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","EO","190","[c]","24100","25120"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","G7","30","[c]","53910","53000"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","HEO","150","[c]","29610","30450"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","SEO","100","[c]","38470","37050"
"Leaver Dept.","2022","No function","Ministry of Justice","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","EO","20","[c]","33520","34140"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","EO","15","[c]","26170","26390"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","EO","20","[c]","24010","23700"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","AO","20","[c]","23360","23780"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","EO","10","[c]","30570","30690"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","AA","10","[c]","21260","20100"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","AO","15","[c]","19730","19860"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","EO","15","[c]","24230","23630"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","HEO","10","[c]","30840","30210"
"Leaver Dept.","2022","No function","UK Statistics Authority","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
