"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","North Lanarkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Northamptonshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","AA","15","[c]","19090","19050"
"Leaver CS","2022","Unknown","North Yorkshire CC","AO","30","[c]","21480","21170"
"Leaver CS","2022","Unknown","North Yorkshire CC","EO","20","[c]","30100","31530"
"Leaver CS","2022","Unknown","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Norwich and East Norfolk","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","HEO","45","[c]","40210","40120"
"Leaver CS","2022","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","AA","45","[c]","19130","19050"
"Leaver CS","2022","Unknown","Oxfordshire CC","AO","90","[c]","21290","20970"
"Leaver CS","2022","Unknown","Oxfordshire CC","EO","25","[c]","23370","26670"
"Leaver CS","2022","Unknown","Oxfordshire CC","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","AO","10","[c]","25930","25940"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","EO","10","[c]","30470","30040"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Peterborough","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Peterborough","AO","20","[c]","21540","21680"
"Leaver CS","2022","Unknown","Peterborough","EO","10","[c]","27360","27570"
"Leaver CS","2022","Unknown","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","EO","10","[c]","27350","26670"
"Leaver CS","2022","Unknown","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","AA","15","[c]","19020","19010"
"Leaver CS","2022","Unknown","Portsmouth","AO","90","[c]","21850","21760"
"Leaver CS","2022","Unknown","Portsmouth","EO","40","[c]","27020","26670"
"Leaver CS","2022","Unknown","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","HEO","35","[c]","36270","34610"
"Leaver CS","2022","Unknown","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","SEO","10","[c]","49500","40990"
"Leaver CS","2022","Unknown","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Redbridge and Waltham Forest","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Redbridge and Waltham Forest","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sandwell","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Borders","AO","10","[c]","26560","25930"
"Leaver CS","2022","Unknown","Scottish Borders","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sefton","AA","15","[c]","18130","18240"
"Leaver CS","2022","Unknown","Sefton","AO","85","[c]","21530","21680"
"Leaver CS","2022","Unknown","Sefton","EO","60","[c]","25360","25040"
"Leaver CS","2022","Unknown","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sefton","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sefton","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sefton","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sheffield","AA","10","[c]","18280","18240"
"Leaver CS","2022","Unknown","Sheffield","AO","65","[c]","21470","21430"
"Leaver CS","2022","Unknown","Sheffield","EO","35","[c]","26020","25800"
"Leaver CS","2022","Unknown","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sheffield","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sheffield","HEO","20","[c]","32370","32360"
"Leaver CS","2022","Unknown","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sheffield","SEO","20","[c]","38590","38020"
"Leaver CS","2022","Unknown","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","EO","20","[c]","29040","29670"
"Leaver CS","2022","Unknown","Shropshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","EO","25","[c]","27120","27370"
"Leaver CS","2022","Unknown","Solihull","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","AO","15","[c]","21190","21010"
"Leaver CS","2022","Unknown","Somerset CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Ayrshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","EO","15","[c]","30350","32670"
"Leaver CS","2022","Unknown","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","AO","160","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Nottinghamshire","AO","20","[c]","21890","21380"
"Leaver CS","2022","Unknown","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","AO","10","[c]","21920","21380"
"Leaver CS","2022","Unknown","Staffordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","AO","50","[c]","21540","21260"
"Leaver CS","2022","Unknown","Suffolk CC","EO","30","[c]","27140","27370"
"Leaver CS","2022","Unknown","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","AO","175","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","AO","10","[c]","21470","21260"
"Leaver CS","2022","Unknown","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Thurrock","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Thurrock","EO","10","[c]","26530","27330"
"Leaver CS","2022","Unknown","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Thurrock","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Torbay","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tyneside","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tyneside","AO","360","[c]","21260","21260"
"Leaver CS","2022","Unknown","Tyneside","EO","120","[c]","26010","26990"
"Leaver CS","2022","Unknown","Tyneside","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tyneside","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tyneside","HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tyneside","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AO","25","[c]","23050","21590"
"Leaver CS","2022","Unknown","Unknown","EO","15","[c]","28850","29030"
"Leaver CS","2022","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","275","[c]","35910","33270"
"Leaver CS","2022","Unknown","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Walsall","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wandsworth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warrington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warrington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warwickshire CC","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warwickshire CC","AO","10","[c]","21330","21140"
"Leaver CS","2022","Unknown","Warwickshire CC","EO","15","[c]","28390","27570"
"Leaver CS","2022","Unknown","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","EO","25","[c]","28120","27370"
"Leaver CS","2022","Unknown","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Surrey","AO","[c]","[c]","[c]","[c]"
